"gid","id","team","d_seq","d_pos","stattype","d_ifouts","d_po","d_a","d_e","d_dp","d_tp","d_pb","d_wp","d_sb","d_cs","d_gs","date","number","site","opp","wl","gametype","box"
"NY6194604160","hearj103","BIR","1","1","value","27","","","0","","0","0","","","","1","19460416","0","NOL01","NY6","w","exhibition",""
"BIR194604210","hearj103","BIR","1","1","value","","","","0","","0","0","","","","","19460421","0","ATL05","CVB","l","exhibition",""
"BIR194605090","hearj103","BIR","1","1","value","27","","","0","0","0","","","","","1","19460509","0","BIR01","CVB","w","regular","y"
"BIR194605122","hearj103","BIR","1","1","value","","","","0","","0","0","","","","","19460512","2","BIR01","CVB","l","regular",""
"BIR194605210","hearj103","BIR","1","1","value","18","","","0","","0","0","","","","1","19460521","0","LRK02","MEM","l","regular",""
"BIR194605261","hearj103","BIR","1","1","value","","","","0","","0","0","","","","1","19460526","1","BIR01","MEM","l","regular",""
"BIR194605280","hearj103","BIR","1","1","value","27","","","0","","0","0","","","","1","19460528","0","ATL04","MEM","l","regular",""
"CAG194606040","hearj103","BIR","1","1","value","27","","","0","0","0","","","","","1","19460604","0","SBD01","CAG","w","regular","y"
"IN9194606161","hearj103","BIR","1","1","value","27","","","0","","0","0","","","","1","19460616","1","CIN07","IN9","w","regular",""
"BIR194606270","hearj103","BIR","1","1","value","27","","","0","","0","0","","","","1","19460627","0","BIR01","CAG","w","regular",""
"CAG194607072","hearj103","BIR","1","1","value","21","","","0","","0","0","","","","1","19460707","2","CHI10","CAG","w","regular",""
"HOM194607120","hearj103","BIR","1","1","value","30","","","0","","0","0","","","","1","19460712","0","DAY03","HOM","t","exhibition",""
"CVB194607282","hearj103","BIR","1","1","value","18","","","0","","0","0","","","","1","19460728","2","SYR04","CVB","l","regular",""
"CAG194608020","hearj103","BIR","1","1","value","12","","","0","","0","0","","","","","19460802","0","DAY03","CAG","w","regular",""
"BIR194608042","hearj103","BIR","1","1","value","15","","","0","","0","0","","","","1","19460804","2","BIR01","CAG","w","regular",""
"BIR194608080","hearj103","BIR","1","1","value","","","","0","","0","0","","","","","19460808","0","BIR01","CAG","l","regular",""
"NAS194609220","hearj103","SAS","1","1","value","3","","","0","","0","0","","","","","19460922","0","CHI10","NAS","l","allstar",""
"NAS194609240","hearj103","SAS","1","1","value","24","","","0","","0","0","","","","1","19460924","0","DAY03","NAS","l","allstar",""
"KCM194704110","hearj103","BIR","1","1","value","6","","","0","","0","0","","","","","19470411","0","WAC01","KCM","w","exhibition",""
"BIR194704180","hearj103","BIR","1","1","value","","","","0","","0","0","","","","1","19470418","0","MTG01","CVB","l","exhibition",""
"MEM194704250","hearj103","BIR","1","1","value","27","","","0","","0","0","","","","1","19470425","0","HOU04","MEM","w","exhibition",""
"IN9194705190","hearj103","BIR","1","1","value","9","","","0","","0","0","","","","1","19470519","0","COL05","IN9","l","regular",""
"BIR194705260","hearj103","BIR","1","1","value","27","","","0","","0","0","","","","1","19470526","0","NOL01","IN9","w","regular",""
"BIR194706011","hearj103","BIR","1","1","value","27","","","0","","0","0","","","","1","19470601","1","BIR01","CAG","w","regular",""
"BIR194706050","hearj103","BIR","1","1","value","27","","","0","","0","0","","","","1","19470605","0","HUN01","CAG","l","regular",""
"MEM194706170","hearj103","BIR","1","1","value","","","","0","","0","0","","","","1","19470617","0","MEM02","MEM","l","regular",""
"CAG194706221","hearj103","BIR","1","1","value","27","1","3","0","0","0","","","","","1","19470622","1","CHI10","CAG","w","regular","y"
"CAG194706260","hearj103","BIR","1","1","value","","","","","","","","","","","","19470626","0","CHI10","CAG","w","regular",""
"BIR194707010","hearj103","BIR","2","1","value","","","","0","","0","0","","","","","19470701","0","BIR01","CVB","l","regular",""
"KCM194707131","hearj103","BIR","1","1","value","23","0","2","0","0","0","","","","","1","19470713","1","KAN05","KCM","l","regular","y"
"BLG194707220","hearj103","BIR","1","1","value","14","0","1","0","0","0","","","","","1","19470722","0","BAL14","BLG","l","exhibition","y"
"NW2194707300","hearj103","BIR","1","1","value","0","0","0","0","0","0","0","0","0","","","19470730","0","WIL04","NW2","l","exhibition","y"
"BIR194708050","hearj103","BIR","1","1","value","27","","","0","","0","0","","","","1","19470805","0","MEM02","IN9","w","regular",""
