"gid","id","team","d_seq","d_pos","stattype","d_ifouts","d_po","d_a","d_e","d_dp","d_tp","d_pb","date","number","site","opp","wl","gametype","box"
"IN4191505090","charo101","IN4","1","8","value","27","2","0","0","0","0","0","19150509","0","IND09","CG1","W","exhibition","y"
"IN4191505090","charo101","IN4","1","8","lower","27","2","0","0","0","0","0","19150509","0","IND09","CG1","W","exhibition","y"
"IN4191505090","charo101","IN4","1","8","upper","27","2","0","0","0","0","0","19150509","0","IND09","CG1","W","exhibition","y"
"CAG191608270","charo101","IN4","1","8","value","24","1","0","0","0","0","0","19160827","0","CHI09","CAG","L","exhibition","y"
"CAG191608270","charo101","IN4","1","8","lower","24","1","0","0","0","0","0","19160827","0","CHI09","CAG","L","exhibition","y"
"CAG191608270","charo101","IN4","1","8","upper","24","2","0","0","0","0","0","19160827","0","CHI09","CAG","L","exhibition","y"
"CAG191608280","charo101","IN4","1","8","value","24","4","0","0","0","0","0","19160828","0","CHI09","CAG","L","exhibition","y"
"CAG191608280","charo101","IN4","1","8","lower","24","4","0","0","0","0","0","19160828","0","CHI09","CAG","L","exhibition","y"
"CAG191608280","charo101","IN4","1","8","upper","24","4","0","0","0","0","0","19160828","0","CHI09","CAG","L","exhibition","y"
"SLG192010040","charo101","SLG","1","8","value","30","7","0","0","0","0","0","19201004","0","STL11","SLN","W","exhibition","y"
"SLG192010040","charo101","SLG","1","8","lower","30","6","0","0","0","0","0","19201004","0","STL11","SLN","W","exhibition","y"
"SLG192010040","charo101","SLG","1","8","upper","30","7","0","0","0","0","0","19201004","0","STL11","SLN","W","exhibition","y"
"SLG192010050","charo101","SLG","1","8","value","27","0","0","0","0","0","0","19201005","0","STL11","SLN","L","exhibition","y"
"SLG192010050","charo101","SLG","1","8","lower","27","0","0","0","0","0","0","19201005","0","STL11","SLN","L","exhibition","y"
"SLG192010050","charo101","SLG","1","8","upper","27","0","0","0","0","0","0","19201005","0","STL11","SLN","L","exhibition","y"
"SLG192106290","charo101","SLG","1","8","value","27","1","0","0","0","0","0","19210629","0","STL11","CB1","W","regular","y"
"SLG192106290","charo101","SLG","1","8","lower","27","1","0","0","0","0","0","19210629","0","STL11","CB1","W","regular","y"
"SLG192106290","charo101","SLG","1","8","upper","27","1","0","0","0","0","0","19210629","0","STL11","CB1","W","regular","y"
"CAG192107101","charo101","SLG","1","8","value","24","0","0","0","0","0","0","19210710","1","CHI09","CAG","L","regular","y"
"CAG192107101","charo101","SLG","1","8","lower","24","0","0","0","0","0","0","19210710","1","CHI09","CAG","L","regular","y"
"CAG192107101","charo101","SLG","1","8","upper","24","0","0","0","0","0","0","19210710","1","CHI09","CAG","L","regular","y"
"CAG192107102","charo101","SLG","1","8","value","18","1","0","0","0","0","0","19210710","2","CHI09","CAG","L","regular","y"
"CAG192107102","charo101","SLG","1","8","lower","18","1","0","0","0","0","0","19210710","2","CHI09","CAG","L","regular","y"
"CAG192107102","charo101","SLG","1","8","upper","18","1","0","0","0","0","0","19210710","2","CHI09","CAG","L","regular","y"
"SLG192110030","charo101","SLG","1","8","value","33","3","0","0","0","0","0","19211003","0","STL07","SLN","L","exhibition","y"
"SLG192110030","charo101","SLG","1","8","lower","33","3","0","0","0","0","0","19211003","0","STL07","SLN","L","exhibition","y"
"SLG192110030","charo101","SLG","1","8","upper","33","3","0","0","0","0","0","19211003","0","STL07","SLN","L","exhibition","y"
"SLG192110040","charo101","SLG","1","8","value","27","3","0","0","0","0","0","19211004","0","STL07","SLN","W","exhibition","y"
"SLG192110040","charo101","SLG","1","8","lower","27","3","0","0","0","0","0","19211004","0","STL07","SLN","W","exhibition","y"
"SLG192110040","charo101","SLG","1","8","upper","27","3","0","0","0","0","0","19211004","0","STL07","SLN","W","exhibition","y"
"SLG192110091","charo101","SLG","1","8","value","27","4","0","1","0","0","0","19211009","1","STL07","SLN","L","exhibition","y"
"SLG192110091","charo101","SLG","1","8","lower","27","4","0","1","0","0","0","19211009","1","STL07","SLN","L","exhibition","y"
"SLG192110091","charo101","SLG","1","8","upper","27","4","0","1","0","0","0","19211009","1","STL07","SLN","L","exhibition","y"
"SLG192110092","charo101","SLG","1","8","value","27","1","0","1","0","0","0","19211009","2","STL07","SLN","L","exhibition","y"
"SLG192110092","charo101","SLG","1","8","lower","27","1","0","1","0","0","0","19211009","2","STL07","SLN","L","exhibition","y"
"SLG192110092","charo101","SLG","1","8","upper","27","1","0","1","0","0","0","19211009","2","STL07","SLN","L","exhibition","y"
"SLG192110100","charo101","SLG","1","8","value","27","7","0","0","0","0","0","19211010","0","STL07","SLN","L","exhibition","y"
"SLG192110100","charo101","SLG","1","8","lower","27","7","0","0","0","0","0","19211010","0","STL07","SLN","L","exhibition","y"
"SLG192110100","charo101","SLG","1","8","upper","27","7","0","0","0","0","0","19211010","0","STL07","SLN","L","exhibition","y"
"IN4192207260","charo101","IN4","1","3","value","27","12","0","0","0","0","0","19220726","0","KOK01","NBG","L","exhibition","y"
"IN4192207260","charo101","IN4","1","3","lower","27","1","0","0","0","0","0","19220726","0","KOK01","NBG","L","exhibition","y"
"IN4192207260","charo101","IN4","1","3","upper","27","12","2","0","0","0","0","19220726","0","KOK01","NBG","L","exhibition","y"
"HAE192409031","charo101","HAE","1","8","value","27","3","0","0","0","0","0","19240903","1","HRB01","HIL","L","regular","y"
"HAE192409031","charo101","HAE","1","8","lower","27","3","0","0","0","0","0","19240903","1","HRB01","HIL","L","regular","y"
"HAE192409031","charo101","HAE","1","8","upper","27","3","0","0","0","0","0","19240903","1","HRB01","HIL","L","regular","y"
"NYL192510180","charo101","NYL","1","8","value","33","2","0","0","0","0","0","19251018","0","NYC24","BXG","L","exhibition","y"
"NYL192510180","charo101","NYL","1","8","lower","33","2","0","0","0","0","0","19251018","0","NYC24","BXG","L","exhibition","y"
"NYL192510180","charo101","NYL","1","8","upper","33","2","0","0","0","0","0","19251018","0","NYC24","BXG","L","exhibition","y"
"HIL192610010","charo101","HIL","1","8","value","27","1","0","0","0","0","0","19261001","0","WIL03","ALS","W","exhibition","y"
"HIL192610010","charo101","HIL","1","8","lower","27","1","0","0","0","0","0","19261001","0","WIL03","ALS","W","exhibition","y"
"HIL192610010","charo101","HIL","1","8","upper","27","1","0","0","0","0","0","19261001","0","WIL03","ALS","W","exhibition","y"
"HIL192610020","charo101","HIL","1","8","value","27","2","0","0","0","0","0","19261002","0","DAR01","ALS","W","exhibition","y"
"HIL192610020","charo101","HIL","1","8","lower","27","2","0","0","0","0","0","19261002","0","DAR01","ALS","W","exhibition","y"
"HIL192610020","charo101","HIL","1","8","upper","27","2","0","0","0","0","0","19261002","0","DAR01","ALS","W","exhibition","y"
"HOM192610030","charo101","HOM","1","8","value","30","3","0","0","0","0","0","19261003","0","YOU01","ALS","L","exhibition","y"
"HOM192610030","charo101","HOM","1","8","lower","30","3","0","0","0","0","0","19261003","0","YOU01","ALS","L","exhibition","y"
"HOM192610030","charo101","HOM","1","8","upper","30","3","0","0","0","0","0","19261003","0","YOU01","ALS","L","exhibition","y"
