"gid","id","team","p_seq","stattype","p_ipouts","p_noout","p_bfp","p_h","p_d","p_t","p_hr","p_r","p_er","p_w","p_iw","p_k","p_hbp","p_wp","p_bk","p_sh","p_sf","wp","lp","save","gs","gf","cg","date","number","site","opp","wl","gametype","box"
"HOM192610030","stres101","HOM","3","value","3","","8","4","","","0","3","","0","","0","0","0","0","1","","","1","","","1","","19261003","0","YOU01","ALS","L","exhibition","y"
"HOM192610030","stres101","HOM","3","lower","3","","8","4","","","0","3","","0","","0","0","0","0","1","","","","","","","","19261003","0","YOU01","ALS","L","exhibition","y"
"HOM192610030","stres101","HOM","3","upper","3","","8","4","","","0","3","","0","","0","0","0","0","1","","","","","","","","19261003","0","YOU01","ALS","L","exhibition","y"
"BIR192709190","stres101","BIR","1","value","8","","10","5","","","1","5","4","0","","2","0","0","0","0","","","1","","1","","","19270919","0","BIR01","CAG","L","lcs","y"
"BIR192709190","stres101","BIR","1","lower","8","","10","5","","","1","5","4","0","","2","0","0","0","0","","","","","","","","19270919","0","BIR01","CAG","L","lcs","y"
"BIR192709190","stres101","BIR","1","upper","8","","10","5","","","1","5","4","0","","2","0","0","0","0","","","","","","","","19270919","0","BIR01","CAG","L","lcs","y"
"BIR192709210","stres101","BIR","1","value","27","","38","8","","","1","5","","2","","7","0","0","0","2","","1","","","1","","1","19270921","0","BIR01","CAG","W","lcs","y"
"BIR192709210","stres101","BIR","1","lower","27","","38","8","","","1","5","","2","","7","0","0","0","2","","","","","","","","19270921","0","BIR01","CAG","W","lcs","y"
"BIR192709210","stres101","BIR","1","upper","27","","38","8","","","1","5","","2","","7","0","0","0","2","","","","","","","","19270921","0","BIR01","CAG","W","lcs","y"
"CAG192709250","stres101","BIR","1","value","2","","6","5","","","0","4","","0","","1","0","0","0","0","","","1","","1","","","19270925","0","CHI09","CAG","L","lcs","y"
"CAG192709250","stres101","BIR","1","lower","2","","6","5","","","0","4","","0","","1","0","0","0","0","","","","","","","","19270925","0","CHI09","CAG","L","lcs","y"
"CAG192709250","stres101","BIR","1","upper","2","","6","5","","","0","4","","0","","1","0","0","0","0","","","","","","","","19270925","0","CHI09","CAG","L","lcs","y"
"HOM192810090","stres101","HOM","2","value","21","","31","7","","","0","2","","2","","4","0","0","0","1","","","","","","1","","19281009","0","PPB01","ALS","L","exhibition","y"
"HOM192810090","stres101","HOM","2","lower","21","","31","7","","","0","2","","2","","4","0","0","0","1","","","","","","","","19281009","0","PPB01","ALS","L","exhibition","y"
"HOM192810090","stres101","HOM","2","upper","21","","31","7","","","0","2","","2","","4","0","0","0","1","","","","","","","","19281009","0","PPB01","ALS","L","exhibition","y"
"HOM192810110","stres101","HOM","1","value","27","","44","17","","","4","10","","0","","4","0","0","0","0","","1","","","1","","1","19281011","0","BUT01","ALS","W","exhibition","y"
"HOM192810110","stres101","HOM","1","lower","27","","44","17","","","4","10","","0","","4","0","0","0","0","","","","","","","","19281011","0","BUT01","ALS","W","exhibition","y"
"HOM192810110","stres101","HOM","1","upper","27","","44","17","","","4","10","","0","","4","0","0","0","0","","","","","","","","19281011","0","BUT01","ALS","W","exhibition","y"
"ASO193110040","stres101","HOM","1","value","27","","37","8","","","0","0","0","2","","3","0","0","0","0","","1","","","1","","1","19311004","0","CLE07","ASO","W","exhibition","y"
"ASO193110040","stres101","HOM","1","lower","27","","37","8","","","0","0","0","2","","3","0","0","0","0","","","","","","","","19311004","0","CLE07","ASO","W","exhibition","y"
"ASO193110040","stres101","HOM","1","upper","27","","37","8","","","0","0","0","2","","3","0","0","0","0","","","","","","","","19311004","0","CLE07","ASO","W","exhibition","y"
"PTC193210021","stres101","PTC","1","value","27","","39","10","","","0","4","","3","","1","0","0","0","0","","","","","1","","","19321002","1","CLE07","NLS","W","exhibition","y"
"PTC193210021","stres101","PTC","1","lower","27","","","","","","0","4","","3","","1","0","0","0","","","","","","","","","19321002","1","CLE07","NLS","W","exhibition","y"
"PTC193210021","stres101","PTC","1","upper","27","","","","","","0","4","","3","","1","0","0","0","","","","","","","","","19321002","1","CLE07","NLS","W","exhibition","y"
"PTC193307231","stres101","PTC","1","value","27","","33","4","","","1","1","","","","2","0","0","0","1","","1","","","1","","1","19330723","1","CLE06","CAG","W","regular","y"
"PTC193307231","stres101","PTC","1","lower","27","","33","4","","","1","1","","","","2","0","0","0","1","","","","","","","","19330723","1","CLE06","CAG","W","regular","y"
"PTC193307231","stres101","PTC","1","upper","27","","33","4","","","1","1","","","","2","0","0","0","1","","","","","","","","19330723","1","CLE06","CAG","W","regular","y"
"ASW193309100","stres101","ASE","1","value","16","0","22","8","3","1","1","6","6","0","0","4","0","0","0","2","0","","","","1","","","19330910","0","CHI10","ASW","L","allstar","y"
"ASW193309100","stres101","ASE","1","lower","16","0","22","8","3","1","1","6","6","0","0","4","0","0","0","2","","","","","","","","19330910","0","CHI10","ASW","L","allstar","y"
"ASW193309100","stres101","ASE","1","upper","16","0","22","8","3","1","1","6","6","0","0","4","0","0","0","2","","","","","","","","19330910","0","CHI10","ASW","L","allstar","y"
"NY6193509130","stres101","PTC","1","value","9","","16","4","","","0","6","","4","","","0","0","0","0","","","1","","1","","","19350913","0","NYC25","NY6","L","lcs","y"
"NY6193509130","stres101","PTC","1","lower","9","","16","4","","","0","6","","4","","","0","0","0","0","","","","","","","","19350913","0","NYC25","NY6","L","lcs","y"
"NY6193509130","stres101","PTC","1","upper","9","","16","4","","","0","6","","4","","","0","0","0","0","","","","","","","","19350913","0","NYC25","NY6","L","lcs","y"
"PTC193609131","stres101","PTC","1","value","25","","34","5","","","1","4","","1","","3","0","0","0","0","","1","","","1","","","19360913","1","TOL05","NW2","W","championship","y"
"PTC193609131","stres101","PTC","1","lower","","","","","","","0","","","1","","3","0","0","0","","","","","","","","","19360913","1","TOL05","NW2","W","championship","y"
"PTC193609131","stres101","PTC","1","upper","","","","","","","1","","","1","","3","0","0","0","","","","","","","","","19360913","1","TOL05","NW2","W","championship","y"
"PTC193609210","stres101","PTC","1","value","27","","","11","2","","","2","","2","","","","","","1","","","1","","1","","1","19360921","0","PHI17","WEG","L","championship",""
"PTC193609210","stres101","PTC","1","lower","27","","","11","2","","","2","","2","","","","","","1","","","","","","","","19360921","0","PHI17","WEG","L","championship",""
"PTC193609210","stres101","PTC","1","upper","27","","","11","2","","","2","","2","","","","","","1","","","","","","","","19360921","0","PHI17","WEG","L","championship",""
