"gid","id","team","p_seq","stattype","p_ipouts","p_noout","p_bfp","p_h","p_d","p_t","p_hr","p_r","p_er","p_w","p_iw","p_k","p_hbp","p_wp","p_bk","p_sh","p_sf","wp","lp","save","gs","gf","cg","date","number","site","opp","wl","gametype","box"
"MEM194604140","stewr101","CAG","3","value","","","","","","","","0","","","","","","","","","","","","","","1","","19460414","0","LRK02","MEM","W","exhibition",""
"MEM194604140","stewr101","CAG","3","lower","","","","","","","","0","","","","","","","","","","","","","","","","19460414","0","LRK02","MEM","W","exhibition",""
"MEM194604140","stewr101","CAG","3","upper","","","","","","","","0","","","","","","","","","","1","","","","","","19460414","0","LRK02","MEM","W","exhibition",""
"MEM194605060","stewr101","MEM","3","value","","","","","","","","","","","","","","","","","","","","","","1","","19460506","0","MEM03","IN9","L","regular",""
"MEM194605060","stewr101","MEM","3","lower","","","","","","","","","","","","","","","","","","","","","","","","19460506","0","MEM03","IN9","L","regular",""
"MEM194605060","stewr101","MEM","3","upper","","","","","","","","","","","","","","","","","","","1","","","","","19460506","0","MEM03","IN9","L","regular",""
"KCM194605140","stewr101","MEM","2","value","1","","","1","","","","1","","","","","","","","","","","1","","","1","","19460514","0","MUS01","KCM","L","regular",""
"KCM194605140","stewr101","MEM","2","lower","","","","","","","","","","","","","","","","","","","","","","","","19460514","0","MUS01","KCM","L","regular",""
"KCM194605140","stewr101","MEM","2","upper","","","","","","","","","","","","","","","","","","","","","","","","19460514","0","MUS01","KCM","L","regular",""
"MEM194605192","stewr101","MEM","2","value","","","","","","","","","","","","","","","","","","","","","","1","","19460519","2","MEM03","BIR","L","regular",""
"MEM194605192","stewr101","MEM","2","lower","","","","","","","","","","","","","","","","","","","","","","","","19460519","2","MEM03","BIR","L","regular",""
"MEM194605192","stewr101","MEM","2","upper","","","","","","","","","","","","","","","","","","","1","","","","","19460519","2","MEM03","BIR","L","regular",""
"MEM194606040","stewr101","MEM","1","value","27","","","16","1","2","","9","","","","","","","","","","","1","","1","","1","19460604","0","NOL01","KCM","L","regular",""
"MEM194606040","stewr101","MEM","1","lower","27","","","16","1","2","","9","","","","","","","","","","","","","","","","19460604","0","NOL01","KCM","L","regular",""
"MEM194606040","stewr101","MEM","1","upper","27","","","16","1","2","","9","","","","","","","","","","","","","","","","19460604","0","NOL01","KCM","L","regular",""
"KCM194606130","stewr101","MEM","2","value","6","","10","3","","0","0","3","","1","","0","0","0","0","","","","","","","1","","19460613","0","KAN05","KCM","L","regular","y"
"KCM194606130","stewr101","MEM","2","lower","6","","","1","","0","0","0","","1","","0","0","0","0","","","","","","","","","19460613","0","KAN05","KCM","L","regular","y"
"KCM194606130","stewr101","MEM","2","upper","6","","","1","","0","0","0","","1","","0","0","0","0","","","","","","","","","19460613","0","KAN05","KCM","L","regular","y"
"IN9194607031","stewr101","MEM","1","value","18","","","2","","","1","2","","","","","","","","","","","1","","1","","1","19460703","1","IND10","IN9","L","regular",""
"IN9194607031","stewr101","MEM","1","lower","18","","","2","","","1","2","","","","","","","","","","","","","","","","19460703","1","IND10","IN9","L","regular",""
"IN9194607031","stewr101","MEM","1","upper","18","","","2","","","1","2","","","","","","","","","","","","","","","","19460703","1","IND10","IN9","L","regular",""
"CAG194607110","stewr101","CAG","3","value","","","","","","","","","","","","","","","","","","","","","","1","","19460711","0","CHI10","BIR","L","regular",""
"CAG194607110","stewr101","CAG","3","lower","","","","","","","","","","","","","","","","","","","","","","","","19460711","0","CHI10","BIR","L","regular",""
"CAG194607110","stewr101","CAG","3","upper","","","","","","","","","","","","","","","","","","","","","","","","19460711","0","CHI10","BIR","L","regular",""
"CAG194607142","stewr101","CAG","1","value","21","","","3","","","","1","","","","","1","","","","","1","","","1","","1","19460714","2","CHI10","MEM","W","regular",""
"CAG194607142","stewr101","CAG","1","lower","21","","","3","","","","1","","","","","1","","","","","","","","","","","19460714","2","CHI10","MEM","W","regular",""
"CAG194607142","stewr101","CAG","1","upper","21","","","3","","","","1","","","","","1","","","","","","","","","","","19460714","2","CHI10","MEM","W","regular",""
"CAG194607180","stewr101","CAG","2","value","","","","","","","","","","","","","","","","","","","","","","1","","19460718","0","CHI10","MEM","L","regular",""
"CAG194607180","stewr101","CAG","2","lower","","","","","","","","","","","","","","","","","","","","","","","","19460718","0","CHI10","MEM","L","regular",""
"CAG194607180","stewr101","CAG","2","upper","","","","","","","","","","","","","","","","","","","1","","","","","19460718","0","CHI10","MEM","L","regular",""
"CAG194607212","stewr101","CAG","1","value","18","3","","","","","1","7","","1","","","","","","","","","1","","1","","","19460721","2","CHI10","HOM","L","exhibition",""
"CAG194607212","stewr101","CAG","1","lower","18","3","","","","","1","7","","1","","","","","","","","","","","","","","19460721","2","CHI10","HOM","L","exhibition",""
"CAG194607212","stewr101","CAG","1","upper","18","3","","","","","1","7","","1","","","","","","","","","","","","","","19460721","2","CHI10","HOM","L","exhibition",""
"MEM194607282","stewr101","CAG","1","value","18","","","7","","","","4","","","","","","","","","","","1","","1","","1","19460728","2","MEM03","MEM","L","regular",""
"MEM194607282","stewr101","CAG","1","lower","18","","","7","","","","4","","","","","","","","","","","","","","","","19460728","2","MEM03","MEM","L","regular",""
"MEM194607282","stewr101","CAG","1","upper","18","","","7","","","","4","","","","","","","","","","","","","","","","19460728","2","MEM03","MEM","L","regular",""
"IN9194607300","stewr101","CAG","4","value","3","","","","","","","","","","","","","","","","","","","","","1","","19460730","0","IND10","IN9","L","regular",""
"IN9194607300","stewr101","CAG","4","lower","3","","","","","","","","","","","","","","","","","","","","","","","19460730","0","IND10","IN9","L","regular",""
"IN9194607300","stewr101","CAG","4","upper","7","","","","","","","","","","","","","","","","","","","","","","","19460730","0","IND10","IN9","L","regular",""
"IN9194607310","stewr101","CAG","4","value","3","","","","","","","","","","","","","","","","","","","","","1","","19460731","0","IND10","IN9","L","regular",""
"IN9194607310","stewr101","CAG","4","lower","3","","","","","","","","","","","","","","","","","","","","","","","19460731","0","IND10","IN9","L","regular",""
"IN9194607310","stewr101","CAG","4","upper","7","","","","","","","","","","","","","","","","","","","","","","","19460731","0","IND10","IN9","L","regular",""
"CAG194608020","stewr101","CAG","1","value","","","","","","","","1","1","","","","","","","","","","","","1","","","19460802","0","DAY03","BIR","L","regular",""
"CAG194608020","stewr101","CAG","1","lower","","","","","","","","1","1","","","","","","","","","","","","","","","19460802","0","DAY03","BIR","L","regular",""
"CAG194608020","stewr101","CAG","1","upper","","","","","","","","5","1","","","","","","","","","","","","","","","19460802","0","DAY03","BIR","L","regular",""
"BIR194608041","stewr101","CAG","3","value","","","","","","","","","","","","","","","","","","","","","","1","","19460804","1","BIR01","BIR","W","regular",""
"BIR194608041","stewr101","CAG","3","lower","","","","","","","","","","","","","","","","","","","","","","","","19460804","1","BIR01","BIR","W","regular",""
