"gid","id","team","b_lp","b_seq","stattype","b_ab","b_r","b_h","b_d","b_t","b_hr","b_rbi","b_sh","b_sf","b_hbp","b_w","b_iw","b_k","b_sb","b_cs","b_gdp","b_xi","dh","ph","pr","date","number","site","opp","wl","gametype","box"
"KCM194709180","bakeg101","KCM","","","value","4","","2","","","","","","","","1","","","","","","","","","","19470918","0","DAV02","IN9","W","exhibition",""
"KCM194709180","bakeg101","KCM","","","lower","4","","2","","","","","","","","1","","","","","","","","","","19470918","0","DAV02","IN9","W","exhibition",""
"KCM194709180","bakeg101","KCM","","","upper","4","","2","","","","","","","","1","","","","","","","","","","19470918","0","DAV02","IN9","W","exhibition",""
"KCM194804110","bakeg101","KCM","6","1","value","3","1","1","0","1","0","0","0","","0","0","0","","0","","","0","","","","19480411","0","AUS01","IN9","W","exhibition","y"
"KCM194804110","bakeg101","KCM","6","1","lower","3","1","1","0","1","0","0","0","","0","","","","0","","","0","","","","19480411","0","AUS01","IN9","W","exhibition","y"
"KCM194804110","bakeg101","KCM","6","1","upper","3","1","1","0","1","0","0","0","","0","","","","0","","","0","","","","19480411","0","AUS01","IN9","W","exhibition","y"
"KCM194804220","bakeg101","KCM","","","value","","","","","","","1","","1","","","","","","","","","","","","19480422","0","OKC02","MEM","W","exhibition",""
"KCM194804220","bakeg101","KCM","","","lower","","","","","","","1","","1","","","","","","","","","","","","19480422","0","OKC02","MEM","W","exhibition",""
"KCM194804220","bakeg101","KCM","","","upper","","","","","","","-1","","1","","","","","","","","","","","","19480422","0","OKC02","MEM","W","exhibition",""
"KCM194804280","bakeg101","KCM","","","value","","","","","","","","","","","","","","","","","","","","","19480428","0","OKC02","IN9","W","exhibition",""
"KCM194804280","bakeg101","KCM","","","lower","","","","","","","","","","","","","","","","","","","","","19480428","0","OKC02","IN9","W","exhibition",""
"KCM194804280","bakeg101","KCM","","","upper","","","","","","","","","","","","","","","","","","","","","19480428","0","OKC02","IN9","W","exhibition",""
"KCM194805120","bakeg101","KCM","1","1","value","4","0","0","0","0","0","0","0","","0","0","","","0","","","","","","","19480512","0","KAN05","CAG","L","regular","y"
"KCM194805120","bakeg101","KCM","1","1","lower","","","","","","","","","","","","","","","","","","","","","19480512","0","KAN05","CAG","L","regular","y"
"KCM194805120","bakeg101","KCM","1","1","upper","","","","","","","","","","","","","","","","","","","","","19480512","0","KAN05","CAG","L","regular","y"
"KCM194805160","bakeg101","KCM","7","1","value","4","0","1","0","0","0","0","0","","0","0","","","1","","","","","","","19480516","0","KAN05","CVB","W","regular","y"
"KCM194805160","bakeg101","KCM","7","1","lower","","","","","","","","","","","","","","","","","","","","","19480516","0","KAN05","CVB","W","regular","y"
"KCM194805160","bakeg101","KCM","7","1","upper","","","","","","","","","","","","","","","","","","","","","19480516","0","KAN05","CVB","W","regular","y"
"KCM194805180","bakeg101","KCM","7","1","value","4","0","1","0","0","0","0","0","","0","0","","","0","","","","","","","19480518","0","WIC01","CVB","W","regular","y"
"KCM194805180","bakeg101","KCM","7","1","lower","","","","","","","","","","","","","","","","","","","","","19480518","0","WIC01","CVB","W","regular","y"
"KCM194805180","bakeg101","KCM","7","1","upper","","","","","","","","","","","","","","","","","","","","","19480518","0","WIC01","CVB","W","regular","y"
"KCM194805190","bakeg101","KCM","7","1","value","4","0","0","0","0","0","0","0","","0","0","","","0","","","","","","","19480519","0","WIC01","CVB","W","regular","y"
"KCM194805190","bakeg101","KCM","7","1","lower","","","","","","","","","","","","","","","","","","","","","19480519","0","WIC01","CVB","W","regular","y"
"KCM194805190","bakeg101","KCM","7","1","upper","","","","","","","","","","","","","","","","","","","","","19480519","0","WIC01","CVB","W","regular","y"
"KCM194805210","bakeg101","KCM","7","1","value","3","1","2","0","0","0","0","1","","0","0","","","0","","","","","","","19480521","0","KAN05","CVB","W","regular","y"
"KCM194805210","bakeg101","KCM","7","1","lower","","","","","","","","","","","","","","","","","","","","","19480521","0","KAN05","CVB","W","regular","y"
"KCM194805210","bakeg101","KCM","7","1","upper","","","","","","","","","","","","","","","","","","","","","19480521","0","KAN05","CVB","W","regular","y"
"KCM194805231","bakeg101","KCM","7","1","value","4","1","1","0","0","0","1","0","","0","0","","","0","","","","","","","19480523","1","KAN05","IN9","L","regular","y"
"KCM194805231","bakeg101","KCM","7","1","lower","","","","","","","","","","","","","","","","","","","","","19480523","1","KAN05","IN9","L","regular","y"
"KCM194805231","bakeg101","KCM","7","1","upper","","","","","","","","","","","","","","","","","","","","","19480523","1","KAN05","IN9","L","regular","y"
"KCM194805232","bakeg101","KCM","7","1","value","3","1","0","0","0","0","2","0","","0","0","","","0","","","","","","","19480523","2","KAN05","IN9","T","regular","y"
"KCM194805232","bakeg101","KCM","7","1","lower","","","","","","","","","","","","","","","","","","","","","19480523","2","KAN05","IN9","T","regular","y"
"KCM194805232","bakeg101","KCM","7","1","upper","","","","","","","","","","","","","","","","","","","","","19480523","2","KAN05","IN9","T","regular","y"
"KCM194805240","bakeg101","KCM","7","1","value","4","0","0","0","0","0","0","0","","0","0","","","0","","","","","","","19480524","0","KAN05","IN9","W","regular","y"
"KCM194805240","bakeg101","KCM","7","1","lower","","","","","","","","","","","","","","","","","","","","","19480524","0","KAN05","IN9","W","regular","y"
"KCM194805240","bakeg101","KCM","7","1","upper","","","","","","","","","","","","","","","","","","","","","19480524","0","KAN05","IN9","W","regular","y"
"KCM194805250","bakeg101","KCM","7","1","value","4","2","2","0","0","1","4","0","","0","1","","","0","","","","","","","19480525","0","STJ01","IN9","W","regular","y"
"KCM194805250","bakeg101","KCM","7","1","lower","","","","","","","","","","","","","","","","","","","","","19480525","0","STJ01","IN9","W","regular","y"
"KCM194805250","bakeg101","KCM","7","1","upper","","","","","","","","","","","","","","","","","","","","","19480525","0","STJ01","IN9","W","regular","y"
"KCM194805260","bakeg101","KCM","7","1","value","4","0","0","0","0","0","0","0","","0","0","","","0","","","","","","","19480526","0","WIC01","IN9","W","regular","y"
"KCM194805260","bakeg101","KCM","7","1","lower","","","","","","","","","","","","","","","","","","","","","19480526","0","WIC01","IN9","W","regular","y"
