"gid","id","team","d_seq","d_pos","stattype","d_ifouts","d_po","d_a","d_e","d_dp","d_tp","d_pb","date","number","site","opp","wl","gametype","box"
"TWA194110080","lowrp101","TWA","1","8","value","","1","0","0","0","0","0","19411008","0","LOS02","ECG","W","exhibition","y"
"TWA194110080","lowrp101","TWA","1","8","lower","","1","0","0","0","0","0","19411008","0","LOS02","ECG","W","exhibition","y"
"TWA194110080","lowrp101","TWA","1","8","upper","","1","0","0","0","0","0","19411008","0","LOS02","ECG","W","exhibition","y"
"ECG194110191","lowrp101","PIR","1","5","value","27","4","2","2","0","0","0","19411019","1","LOS02","ECG","W","exhibition","y"
"ECG194110191","lowrp101","PIR","1","5","lower","27","4","2","2","0","0","0","19411019","1","LOS02","ECG","W","exhibition","y"
"ECG194110191","lowrp101","PIR","1","5","upper","27","4","2","2","0","0","0","19411019","1","LOS02","ECG","W","exhibition","y"
"PIR194110260","lowrp101","PIR","1","6","value","33","3","2","0","0","0","0","19411026","0","LOS02","ECG","W","exhibition","y"
"PIR194110260","lowrp101","PIR","1","6","lower","33","2","2","0","0","0","0","19411026","0","LOS02","ECG","W","exhibition","y"
"PIR194110260","lowrp101","PIR","1","6","upper","33","3","2","0","0","0","0","19411026","0","LOS02","ECG","W","exhibition","y"
"PRG194210111","lowrp101","PIR","1","8","value","27","1","0","0","0","0","0","19421011","1","LOS02","PRG","W","exhibition","y"
"PRG194210111","lowrp101","PIR","1","8","lower","27","1","0","0","0","0","0","19421011","1","LOS02","PRG","W","exhibition","y"
"PRG194210111","lowrp101","PIR","1","8","upper","27","1","0","0","0","0","0","19421011","1","LOS02","PRG","W","exhibition","y"
"PRG194210112","lowrp101","PIR","1","8","value","15","1","0","0","0","0","0","19421011","2","LOS02","PRG","W","exhibition","y"
"PRG194210112","lowrp101","PIR","1","8","lower","15","1","0","0","0","0","0","19421011","2","LOS02","PRG","W","exhibition","y"
"PRG194210112","lowrp101","PIR","1","8","upper","15","1","0","0","0","0","0","19421011","2","LOS02","PRG","W","exhibition","y"
"PRG194210181","lowrp101","PIR","1","8","value","27","8","1","0","0","0","0","19421018","1","LOS02","PRG","W","exhibition","y"
