"gid","id","team","p_seq","stattype","p_ipouts","p_noout","p_bfp","p_h","p_d","p_t","p_hr","p_r","p_er","p_w","p_iw","p_k","p_hbp","p_wp","p_bk","p_sh","p_sf","wp","lp","save","gs","gf","cg","date","number","site","opp","wl","gametype","box"
"NY6194305232","fernr101","NY6","1","value","21","","28","5","","","1","3","","3","","7","0","1","0","","","1","","","1","","","19430523","2","NYC16","BLG","W","regular","y"
"NY6194305232","fernr101","NY6","1","lower","15","","","","","","","2","","3","","7","0","1","0","","","","","","","","","19430523","2","NYC16","BLG","W","regular","y"
"NY6194305232","fernr101","NY6","1","upper","","","","","","","","3","","3","","7","0","1","0","","","","","","","","","19430523","2","NYC16","BLG","W","regular","y"
"HOM194306122","fernr101","NY6","1","value","18","","26","7","1","0","0","3","","1","","2","0","0","0","0","1","","1","","1","","1","19430612","2","PIT06","HOM","L","regular","y"
"HOM194306122","fernr101","NY6","1","lower","18","","26","7","1","0","0","3","","1","","2","0","0","0","0","1","","","","","","","19430612","2","PIT06","HOM","L","regular","y"
"HOM194306122","fernr101","NY6","1","upper","18","","26","7","1","0","0","3","","1","","2","0","0","0","0","1","","","","","","","19430612","2","PIT06","HOM","L","regular","y"
"BIR194306240","fernr101","NY6","1","value","","","","","","","","","","","","","","","","","","","","","1","","","19430624","0","DAY03","BIR","L","exhibition",""
"BIR194306240","fernr101","NY6","1","lower","","","","","","","","","","","","","","","","","","","","","","","","19430624","0","DAY03","BIR","L","exhibition",""
"BIR194306240","fernr101","NY6","1","upper","","","","","","","","","","","","","","","","","","","1","","","","","19430624","0","DAY03","BIR","L","exhibition",""
"BIR194307200","fernr101","NY6","2","value","","","","","","","","","","","","","","","","","","","","","","1","","19430720","0","IND10","BIR","W","exhibition",""
"BIR194307200","fernr101","NY6","2","lower","","","","","","","","","","","","","","","","","","","","","","","","19430720","0","IND10","BIR","W","exhibition",""
"BIR194307200","fernr101","NY6","2","upper","","","","","","","","","","","","","","","","","","1","","","","","","19430720","0","IND10","BIR","W","exhibition",""
"BIR194307252","fernr101","NY6","1","value","21","","","3","","","","1","","","","","","","","","","1","","","1","","1","19430725","2","BIR01","BIR","W","exhibition",""
"BIR194307252","fernr101","NY6","1","lower","21","","","3","","","","1","","","","","","","","","","","","","","","","19430725","2","BIR01","BIR","W","exhibition",""
"BIR194307252","fernr101","NY6","1","upper","21","","","3","","","","1","","","","","","","","","","","","","","","","19430725","2","BIR01","BIR","W","exhibition",""
"HOM194308152","fernr101","NY6","1","value","1","","6","4","","","0","3","","1","","0","0","0","0","","","","1","","1","","","19430815","2","WAS09","HOM","L","regular","y"
"HOM194308152","fernr101","NY6","1","lower","1","","","4","","","0","3","","1","","0","0","0","0","","","","","","","","","19430815","2","WAS09","HOM","L","regular","y"
"HOM194308152","fernr101","NY6","1","upper","1","","","4","","","0","3","","1","","0","0","0","0","","","","","","","","","19430815","2","WAS09","HOM","L","regular","y"
"KCM194308300","fernr101","NY6","1","value","27","","","3","","","","0","0","","","","","","","","","1","","","1","","1","19430830","0","COL05","KCM","W","exhibition",""
"KCM194308300","fernr101","NY6","1","lower","27","","","3","","","","0","0","","","","","","","","","","","","","","","19430830","0","COL05","KCM","W","exhibition",""
"KCM194308300","fernr101","NY6","1","upper","27","","","3","","","","0","0","","","","","","","","","","","","","","","19430830","0","COL05","KCM","W","exhibition",""
"NY6194407021","fernr101","NY6","4","value","3","","3","1","","0","0","0","0","0","","1","0","0","0","","","","","","","1","","19440702","1","NYC15","PH5","L","regular","y"
"NY6194407021","fernr101","NY6","4","lower","3","","","1","","0","0","0","0","0","","1","0","0","0","","","","","","","","","19440702","1","NYC15","PH5","L","regular","y"
"NY6194407021","fernr101","NY6","4","upper","3","","","1","","0","0","0","0","0","","1","0","0","0","","","","","","","","","19440702","1","NYC15","PH5","L","regular","y"
"HOM194407120","fernr101","NY6","2","value","3","","10","4","","","0","5","","3","","0","0","0","0","","","","","","","","","19440712","0","HRB01","HOM","L","regular","y"
"HOM194407120","fernr101","NY6","2","lower","3","","","4","","","0","","","3","","0","0","0","0","","","","","","","","","19440712","0","HRB01","HOM","L","regular","y"
"HOM194407120","fernr101","NY6","2","upper","3","","","4","","","0","","","3","","0","0","0","0","","","","","","","","","19440712","0","HRB01","HOM","L","regular","y"
"NY6194407280","fernr101","NY6","1","value","27","","35","6","3","0","0","2","2","0","","3","0","0","0","1","","1","","","1","","1","19440728","0","HRB01","NY5","W","regular","y"
"NY6194407280","fernr101","NY6","1","lower","27","","35","6","3","0","0","2","2","0","","3","0","0","0","1","","","","","","","","19440728","0","HRB01","NY5","W","regular","y"
"NY6194407280","fernr101","NY6","1","upper","27","","35","6","3","0","0","2","2","0","","3","0","0","0","1","","","","","","","","19440728","0","HRB01","NY5","W","regular","y"
"NY5194607290","fernr101","NY5","1","value","24","","31","5","0","0","0","2","","2","","2","1","0","0","1","","1","","","1","","","19460729","0","NYC23","CCR","W","exhibition","y"
"NY5194607290","fernr101","NY5","1","lower","24","","","5","0","0","0","2","","2","","2","1","0","0","","","","","","","","","19460729","0","NYC23","CCR","W","exhibition","y"
"NY5194607290","fernr101","NY5","1","upper","24","","","5","0","0","0","2","","2","","2","1","0","0","","","","","","","","","19460729","0","NYC23","CCR","W","exhibition","y"
"PH5194608030","fernr101","NY5","1","value","26","","42","12","","","","4","","","","","","","","","","","1","","1","","1","19460803","0","PHI17","PH5","L","regular","y"
"PH5194608030","fernr101","NY5","1","lower","26","","","12","","","","4","","","","","","","","","","","","","","","","19460803","0","PHI17","PH5","L","regular","y"
"PH5194608030","fernr101","NY5","1","upper","26","","","12","","","","4","","","","","","","","","","","","","","","","19460803","0","PHI17","PH5","L","regular","y"
"NY5194608111","fernr101","NY5","1","value","10","","13","2","","","","1","1","1","","","","","","1","","","","","1","","","19460811","1","NYC14","PH5","W","regular","y"
"NY5194608111","fernr101","NY5","1","lower","10","","","2","","","","1","1","1","","","","","","","","","","","","","","19460811","1","NYC14","PH5","W","regular","y"
"NY5194608111","fernr101","NY5","1","upper","10","","","2","","","","1","1","1","","","","","","","","","","","","","","19460811","1","NYC14","PH5","W","regular","y"
"PH5194608240","fernr101","NY5","1","value","15","","21","6","","","","4","","","","","","","","","","","","","1","","","19460824","0","PHI17","PH5","L","regular","y"
"PH5194608240","fernr101","NY5","1","lower","","","","","","","","","","","","","","","","","","","","","","","","19460824","0","PHI17","PH5","L","regular","y"
"PH5194608240","fernr101","NY5","1","upper","","","","","","","","","","","","","","","","","","","","","","","","19460824","0","PHI17","PH5","L","regular","y"
"NY5194608302","fernr101","NY5","3","value","3","","","","","","","1","","","","","","","","","","","","","","","","19460830","2","NYC16","NY6","L","regular",""
"NY5194608302","fernr101","NY5","3","lower","3","","","","","","","1","","","","","","","","","","","","","","","","19460830","2","NYC16","NY6","L","regular",""
"NY5194608302","fernr101","NY5","3","upper","","","","","","","","8","","","","","","","","","","","","","","","","19460830","2","NYC16","NY6","L","regular",""
"NY5194609171","fernr101","NY5","2","value","0","","2","1","","","0","0","","1","","0","0","0","0","","","","","","","","","19460917","1","PHI11","IN9","W","exhibition","y"
"NY5194609171","fernr101","NY5","2","lower","0","","2","1","","","","","","1","","0","0","0","0","","","","","","","","","19460917","1","PHI11","IN9","W","exhibition","y"
"NY5194609171","fernr101","NY5","2","upper","0","","2","1","","","","","","1","","0","0","0","0","","","","","","","","","19460917","1","PHI11","IN9","W","exhibition","y"
