"gid","id","team","d_seq","d_pos","stattype","d_ifouts","d_po","d_a","d_e","d_dp","d_tp","d_pb","date","number","site","opp","wl","gametype","box"
"ACY192107031","brigo101","HIL","1","8","value","28","4","0","0","0","0","0","19210703","1","ACY01","ACY","L","exhibition","y"
"ACY192107031","brigo101","HIL","1","8","lower","28","4","0","0","","0","0","19210703","1","ACY01","ACY","L","exhibition","y"
"ACY192107031","brigo101","HIL","1","8","upper","28","4","0","0","","0","0","19210703","1","ACY01","ACY","L","exhibition","y"
"HIL192109052","brigo101","HIL","1","8","value","27","2","0","0","0","0","0","19210905","2","DAR01","DT1","W","exhibition","y"
"HIL192109052","brigo101","HIL","1","8","lower","27","2","0","0","0","0","0","19210905","2","DAR01","DT1","W","exhibition","y"
"HIL192109052","brigo101","HIL","1","8","upper","27","2","0","0","0","0","0","19210905","2","DAR01","DT1","W","exhibition","y"
"HIL192110040","brigo101","HIL","1","8","value","27","0","0","0","0","0","0","19211004","0","PHI09","CAG","L","championship","y"
"HIL192110040","brigo101","HIL","1","8","lower","27","0","0","0","0","0","0","19211004","0","PHI09","CAG","L","championship","y"
"HIL192110040","brigo101","HIL","1","8","upper","27","0","0","0","0","0","0","19211004","0","PHI09","CAG","L","championship","y"
"HIL192110050","brigo101","HIL","1","8","value","27","1","0","0","0","0","0","19211005","0","PHI09","CAG","W","championship","y"
"HIL192110050","brigo101","HIL","1","8","lower","27","1","0","0","","0","0","19211005","0","PHI09","CAG","W","championship","y"
"HIL192110050","brigo101","HIL","1","8","upper","27","1","0","0","","0","0","19211005","0","PHI09","CAG","W","championship","y"
"CAG192110100","brigo101","HIL","1","8","value","24","1","0","0","0","0","0","19211010","0","WIL03","CAG","L","championship","y"
"CAG192110100","brigo101","HIL","1","8","lower","24","1","0","0","0","0","0","19211010","0","WIL03","CAG","L","championship","y"
"CAG192110100","brigo101","HIL","1","8","upper","24","1","0","0","0","0","0","19211010","0","WIL03","CAG","L","championship","y"
"HIL192110120","brigo101","HIL","1","8","value","27","2","0","0","0","0","0","19211012","0","CAM01","CAG","T","championship","y"
"HIL192110120","brigo101","HIL","1","8","lower","27","2","0","0","0","0","0","19211012","0","CAM01","CAG","T","championship","y"
"HIL192110120","brigo101","HIL","1","8","upper","27","2","0","0","0","0","0","19211012","0","CAM01","CAG","T","championship","y"
"HIL192110130","brigo101","HIL","1","8","value","21","0","0","0","0","0","0","19211013","0","DAR01","CAG","W","championship","y"
"HIL192110130","brigo101","HIL","1","8","lower","21","0","0","0","0","0","0","19211013","0","DAR01","CAG","W","championship","y"
"HIL192110130","brigo101","HIL","1","8","upper","21","0","0","0","0","0","0","19211013","0","DAR01","CAG","W","championship","y"
"HIL192110150","brigo101","HIL","1","8","value","27","2","0","0","0","0","0","19211015","0","DAR01","CAG","W","championship","y"
"HIL192110150","brigo101","HIL","1","8","lower","27","2","0","0","0","0","0","19211015","0","DAR01","CAG","W","championship","y"
"HIL192110150","brigo101","HIL","1","8","upper","27","2","0","0","0","0","0","19211015","0","DAR01","CAG","W","championship","y"
"CAG192208190","brigo101","HIL","1","9","value","27","1","0","0","0","0","0","19220819","0","CHI09","CAG","W","exhibition","y"
"CAG192208190","brigo101","HIL","1","9","lower","27","1","0","0","0","0","0","19220819","0","CHI09","CAG","W","exhibition","y"
"CAG192208190","brigo101","HIL","1","9","upper","27","1","0","0","0","0","0","19220819","0","CHI09","CAG","W","exhibition","y"
"HAE192409031","brigo101","HIL","1","9","value","27","0","0","0","0","0","0","19240903","1","HRB01","HAE","W","regular","y"
"HAE192409031","brigo101","HIL","1","9","lower","27","0","0","0","0","0","0","19240903","1","HRB01","HAE","W","regular","y"
"HAE192409031","brigo101","HIL","1","9","upper","27","0","0","0","0","0","0","19240903","1","HRB01","HAE","W","regular","y"
"HIL192410030","brigo101","HIL","1","9","value","27","1","0","0","0","0","0","19241003","0","PHI09","KCM","L","championship","y"
"HIL192410030","brigo101","HIL","1","9","lower","27","1","0","0","0","0","0","19241003","0","PHI09","KCM","L","championship","y"
"HIL192410030","brigo101","HIL","1","9","upper","27","1","0","0","0","0","0","19241003","0","PHI09","KCM","L","championship","y"
"HIL192410040","brigo101","HIL","1","9","value","27","0","0","0","0","0","0","19241004","0","PHI09","KCM","W","championship","y"
"HIL192410040","brigo101","HIL","1","9","lower","27","0","0","0","0","0","0","19241004","0","PHI09","KCM","W","championship","y"
"HIL192410040","brigo101","HIL","1","9","upper","27","0","0","0","0","0","0","19241004","0","PHI09","KCM","W","championship","y"
"HIL192410050","brigo101","HIL","1","9","value","39","3","0","0","0","0","0","19241005","0","BAL13","KCM","T","championship","y"
"HIL192410050","brigo101","HIL","1","9","lower","39","3","0","0","0","0","0","19241005","0","BAL13","KCM","T","championship","y"
"HIL192410050","brigo101","HIL","1","9","upper","39","3","0","0","0","0","0","19241005","0","BAL13","KCM","T","championship","y"
"HIL192410060","brigo101","HIL","1","9","value","27","3","0","0","0","0","0","19241006","0","BAL13","KCM","W","championship","y"
"HIL192410060","brigo101","HIL","1","9","lower","27","3","0","0","0","0","0","19241006","0","BAL13","KCM","W","championship","y"
"HIL192410060","brigo101","HIL","1","9","upper","27","3","0","0","0","0","0","19241006","0","BAL13","KCM","W","championship","y"
"KCM192410110","brigo101","HIL","1","9","value","27","2","0","0","0","0","0","19241011","0","KAN05","KCM","W","championship","y"
"KCM192410110","brigo101","HIL","1","9","lower","27","2","0","0","0","0","0","19241011","0","KAN05","KCM","W","championship","y"
"KCM192410110","brigo101","HIL","1","9","upper","27","2","0","0","0","0","0","19241011","0","KAN05","KCM","W","championship","y"
"KCM192410120","brigo101","HIL","1","9","value","24","0","0","0","0","0","0","19241012","0","KAN05","KCM","L","championship","y"
"KCM192410120","brigo101","HIL","1","9","lower","24","0","0","0","0","0","0","19241012","0","KAN05","KCM","L","championship","y"
"KCM192410120","brigo101","HIL","1","9","upper","24","0","0","0","0","0","0","19241012","0","KAN05","KCM","L","championship","y"
"KCM192410140","brigo101","HIL","1","9","value","35","4","1","0","1","0","0","19241014","0","KAN05","KCM","L","championship","y"
