"gid","id","team","p_seq","stattype","p_ipouts","p_noout","p_bfp","p_h","p_d","p_t","p_hr","p_r","p_er","p_w","p_iw","p_k","p_hbp","p_wp","p_bk","p_sh","p_sf","wp","lp","save","gs","gf","cg","date","number","site","opp","wl","gametype","box"
"CVB194406252","davel102","CAG","3","value","10","","13","3","","0","0","2","","0","","0","0","0","0","","","","","","","1","","19440625","2","CLE06","CVB","L","regular","y"
"CVB194406252","davel102","CAG","3","lower","","","","","","0","0","","","0","","0","0","0","0","","","","","","","","","19440625","2","CLE06","CVB","L","regular","y"
"CVB194406252","davel102","CAG","3","upper","","","","","","0","0","","","0","","0","0","0","0","","","","","","","","","19440625","2","CLE06","CVB","L","regular","y"
"CVB194406292","davel102","CAG","1","value","21","","","1","1","","","0","0","","","","","","","","","1","","","1","","1","19440629","2","SYR04","CVB","W","regular",""
"CVB194406292","davel102","CAG","1","lower","21","","","1","1","","","0","0","","","","","","","","","","","","","","","19440629","2","SYR04","CVB","W","regular",""
"CVB194406292","davel102","CAG","1","upper","21","","","1","1","","","0","0","","","","","","","","","","","","","","","19440629","2","SYR04","CVB","W","regular",""
"CAG194407021","davel102","CAG","3","value","7","","11","4","","0","0","2","","0","","2","0","0","0","","","","","","","1","","19440702","1","DET04","MEM","L","regular","y"
"CAG194407021","davel102","CAG","3","lower","7","","","4","","0","0","2","","0","","2","0","0","0","","","","","","","","","19440702","1","DET04","MEM","L","regular","y"
"CAG194407021","davel102","CAG","3","upper","7","","","4","","0","0","2","","0","","2","0","0","0","","","","","","","","","19440702","1","DET04","MEM","L","regular","y"
"CAG194407041","davel102","CAG","3","value","","","","","","","1","","","","","","","","","","","","","","","1","","19440704","1","CHI10","MEM","L","regular",""
"CAG194407041","davel102","CAG","3","lower","","","","","","","1","","","","","","","","","","","","","","","","","19440704","1","CHI10","MEM","L","regular",""
"CAG194407041","davel102","CAG","3","upper","","","","","","","1","","","","","","","","","","","","","","","","","19440704","1","CHI10","MEM","L","regular",""
"CAG194407100","davel102","CAG","3","value","3","","3","0","0","0","0","0","","0","","1","0","0","0","","","","","","","1","","19440710","0","DAV01","CIA","L","regular","y"
"CAG194407100","davel102","CAG","3","lower","3","","","0","0","0","0","0","","0","","1","0","0","0","","","","","","","","","19440710","0","DAV01","CIA","L","regular","y"
"CAG194407100","davel102","CAG","3","upper","3","","","0","0","0","0","0","","0","","1","0","0","0","","","","","","","","","19440710","0","DAV01","CIA","L","regular","y"
"CIA194407180","davel102","CAG","4","value","9","","","","","","","0","","","","","","","","","","","","","","1","","19440718","0","GRA03","CIA","L","regular",""
"CIA194407180","davel102","CAG","4","lower","9","","","","","","","0","","","","","","","","","","","","","","","","19440718","0","GRA03","CIA","L","regular",""
"CIA194407180","davel102","CAG","4","upper","9","","","","","","","0","","","","","","","","","","","","","","","","19440718","0","GRA03","CIA","L","regular",""
"BIR194407302","davel102","CAG","2","value","","","","","","","","","","","","","","","","","","","","","","1","","19440730","2","BIR01","BIR","L","regular",""
"BIR194407302","davel102","CAG","2","lower","","","","","","","","","","","","","","","","","","","","","","","","19440730","2","BIR01","BIR","L","regular",""
"BIR194407302","davel102","CAG","2","upper","","","","","","","","","","","","","","","","","","","","","","","","19440730","2","BIR01","BIR","L","regular",""
"BIR194408040","davel102","CAG","2","value","","","","","","","","","","","","","","","","","","","","","","1","","19440804","0","KNO01","BIR","L","regular",""
"BIR194408040","davel102","CAG","2","lower","","","","","","","","","","","","","","","","","","","","","","","","19440804","0","KNO01","BIR","L","regular",""
"BIR194408040","davel102","CAG","2","upper","","","","","","","","","","","","","","","","","","","","","","","","19440804","0","KNO01","BIR","L","regular",""
"CVB194504130","davel102","CVB","3","value","12","","","","","","","0","0","","","","","","","","","","","","","1","","19450413","0","FTW01","NY6","L","exhibition",""
"CVB194504130","davel102","CVB","3","lower","12","","","","","","","0","0","","","","","","","","","","","","","","","19450413","0","FTW01","NY6","L","exhibition",""
"CVB194504130","davel102","CVB","3","upper","12","","","","","","","0","0","","","","","","","","","","","","","","","19450413","0","FTW01","NY6","L","exhibition",""
