"gid","id","team","b_lp","b_seq","stattype","b_ab","b_r","b_h","b_d","b_t","b_hr","b_rbi","b_sh","b_sf","b_hbp","b_w","b_iw","b_k","b_sb","b_cs","b_gdp","b_xi","dh","ph","pr","date","number","site","opp","wl","gametype","box"
"PH5194606220","thorg101","PH5","7","2","value","0","0","0","","","","","","","","","","","","","","","","","","19460622","0","PHI17","NY5","W","regular","y"
"PH5194606220","thorg101","PH5","7","2","lower","","0","0","","","","","","","","","","","","","","","","","","19460622","0","PHI17","NY5","W","regular","y"
"PH5194606220","thorg101","PH5","7","2","upper","","0","0","","","","","","","","","","","","","","","","","","19460622","0","PHI17","NY5","W","regular","y"
"PH5194607082","thorg101","PH5","5","3","value","1","1","0","0","0","0","0","0","","0","0","0","","0","","","0","","","","19460708","2","PHI11","KCM","W","exhibition","y"
"PH5194607082","thorg101","PH5","5","3","lower","1","1","0","0","0","0","0","0","","0","","","","0","","","0","","","","19460708","2","PHI11","KCM","W","exhibition","y"
"PH5194607082","thorg101","PH5","5","3","upper","1","1","0","0","0","0","0","0","","0","","","","0","","","0","","","","19460708","2","PHI11","KCM","W","exhibition","y"
"PH5194608121","thorg101","PH5","8","2","value","1","0","0","0","0","0","0","0","","0","0","0","","0","","","0","","1","","19460812","1","PHI11","NW2","L","regular","y"
"PH5194608121","thorg101","PH5","8","2","lower","1","0","0","0","0","0","0","0","","0","","","","0","","","0","","","","19460812","1","PHI11","NW2","L","regular","y"
"PH5194608121","thorg101","PH5","8","2","upper","1","0","0","0","0","0","0","0","","0","","","","0","","","0","","","","19460812","1","PHI11","NW2","L","regular","y"
"PH5194608122","thorg101","PH5","8","2","value","1","0","0","0","0","0","0","0","","0","0","0","","0","","","0","","1","","19460812","2","PHI11","IN9","T","exhibition","y"
"PH5194608122","thorg101","PH5","8","2","lower","1","0","0","0","0","0","0","0","","0","0","0","","0","","","0","","","","19460812","2","PHI11","IN9","T","exhibition","y"
"PH5194608122","thorg101","PH5","8","2","upper","1","0","0","0","0","0","0","0","","0","0","0","","0","","","0","","","","19460812","2","PHI11","IN9","T","exhibition","y"
"BLG194608230","thorg101","PH5","3","2","value","0","0","0","0","0","0","0","0","","0","0","0","","0","","","0","","","","19460823","0","BAL14","BLG","L","regular","y"
"BLG194608230","thorg101","PH5","3","2","lower","0","0","0","0","0","0","0","0","","0","","","","0","","","0","","","","19460823","0","BAL14","BLG","L","regular","y"
"BLG194608230","thorg101","PH5","3","2","upper","0","0","0","0","0","0","0","0","","0","","","","0","","","0","","","","19460823","0","BAL14","BLG","L","regular","y"
"PH5194608240","thorg101","PH5","8","1","value","4","1","2","","","","","","","","","","","","","","","","","","19460824","0","PHI17","NY5","W","regular","y"
"PH5194608240","thorg101","PH5","8","1","lower","","1","2","","","","","","","","","","","","","","","","","","19460824","0","PHI17","NY5","W","regular","y"
"PH5194608240","thorg101","PH5","8","1","upper","","1","2","","","","","","","","","","","","","","","","","","19460824","0","PHI17","NY5","W","regular","y"
"PH5194608260","thorg101","PH5","8","1","value","3","1","1","0","1","0","0","0","","0","0","0","","0","","","0","","","","19460826","0","LAN01","HOM","W","regular","y"
"PH5194608260","thorg101","PH5","8","1","lower","3","1","1","0","1","0","0","0","","0","","","","0","","","0","","","","19460826","0","LAN01","HOM","W","regular","y"
"PH5194608260","thorg101","PH5","8","1","upper","3","1","1","0","1","0","0","0","","0","","","","0","","","0","","","","19460826","0","LAN01","HOM","W","regular","y"
"PH5194608290","thorg101","PH5","8","2","value","1","0","0","0","0","0","","0","","0","0","0","","0","","","0","","1","","19460829","0","YOU01","HOM","L","regular","y"
"PH5194608290","thorg101","PH5","8","2","lower","1","0","0","0","0","0","","0","","0","","","","0","","","0","","","","19460829","0","YOU01","HOM","L","regular","y"
"PH5194608290","thorg101","PH5","8","2","upper","1","0","0","0","0","0","","0","","0","","","","0","","","0","","","","19460829","0","YOU01","HOM","L","regular","y"
"NW2194609021","thorg101","PH5","8","1","value","4","2","2","0","0","1","","0","","0","0","0","","0","","","0","","","","19460902","1","NWK04","NW2","L","regular","y"
"NW2194609021","thorg101","PH5","8","1","lower","4","2","2","0","0","1","","0","","0","","","","0","","","0","","","","19460902","1","NWK04","NW2","L","regular","y"
"NW2194609021","thorg101","PH5","8","1","upper","4","2","2","0","0","1","","0","","0","","","","0","","","0","","","","19460902","1","NWK04","NW2","L","regular","y"
"NW2194609022","thorg101","PH5","8","1","value","2","0","0","","","","0","","","","","","","","","","","","","","19460902","2","NWK04","NW2","L","regular","y"
"NW2194609022","thorg101","PH5","8","1","lower","","0","0","","","","0","","","","","","","","","","","","","","19460902","2","NWK04","NW2","L","regular","y"
"NW2194609022","thorg101","PH5","8","1","upper","","0","0","","","","0","","","","","","","","","","","","","","19460902","2","NWK04","NW2","L","regular","y"
"PH5194609032","thorg101","PH5","8","1","value","4","3","0","0","0","0","1","0","","0","1","","","0","","","0","","","","19460903","2","PHI11","NW2","W","regular","y"
"PH5194609032","thorg101","PH5","8","1","lower","4","3","0","0","0","0","1","0","","0","","","","0","","","0","","","","19460903","2","PHI11","NW2","W","regular","y"
"PH5194609032","thorg101","PH5","8","1","upper","4","3","0","0","0","0","1","0","","0","","","","0","","","0","","","","19460903","2","PHI11","NW2","W","regular","y"
