"gid","id","team","b_lp","b_seq","stattype","b_ab","b_r","b_h","b_d","b_t","b_hr","b_rbi","b_sh","b_sf","b_hbp","b_w","b_iw","b_k","b_sb","b_cs","b_gdp","b_xi","dh","ph","pr","date","number","site","opp","wl","gametype","box"
"CAG194607142","millh105","CAG","","","value","","1","1","","1","","0","","","","","","","","","","","","","","19460714","2","CHI10","MEM","W","regular",""
"CAG194607142","millh105","CAG","","","lower","1","1","1","","1","","0","","","","","","","","","","","","","","19460714","2","CHI10","MEM","W","regular",""
"CAG194607142","millh105","CAG","","","upper","1","1","","","1","","0","","","","","","","","","","","","","","19460714","2","CHI10","MEM","W","regular",""
"CAG194607150","millh105","CAG","","","value","","","","","","","","","","","","","","","","","","","","","19460715","0","FLI01","MEM","W","regular",""
"CAG194607150","millh105","CAG","","","lower","","","","","","","","","","","","","","","","","","","","","19460715","0","FLI01","MEM","W","regular",""
"CAG194607150","millh105","CAG","","","upper","","","","","","","","","","","","","","","","","","","","","19460715","0","FLI01","MEM","W","regular",""
"KCM194608111","millh105","CAG","9","3","value","0","0","0","","","","0","","","","0","0","","","","","","","","1","19460811","1","KAN05","KCM","L","regular","y"
"KCM194608111","millh105","CAG","9","3","lower","0","0","0","","","","0","","","","","","","","","","","","","","19460811","1","KAN05","KCM","L","regular","y"
"KCM194608111","millh105","CAG","9","3","upper","0","0","0","","","","0","","","","","","","","","","","","","","19460811","1","KAN05","KCM","L","regular","y"
"CAG194705252","millh105","CAG","","","value","0","1","0","","","","","","","","","","","","","","","","","1","19470525","2","CHI10","CVB","W","regular",""
"CAG194705252","millh105","CAG","","","lower","0","1","0","","","","","","","","","","","","","","","","","","19470525","2","CHI10","CVB","W","regular",""
"CAG194705252","millh105","CAG","","","upper","0","1","0","","","","","","","","","","","","","","","","","","19470525","2","CHI10","CVB","W","regular",""
"CVB194705301","millh105","CAG","1","2","value","1","0","0","0","0","0","0","0","","0","0","0","","0","","","0","","","","19470530","1","CLE06","CVB","L","regular","y"
"CVB194705301","millh105","CAG","1","2","lower","1","0","0","0","0","0","0","0","","0","0","0","","0","","","0","","","","19470530","1","CLE06","CVB","L","regular","y"
"CVB194705301","millh105","CAG","1","2","upper","1","0","0","0","0","0","0","0","","0","0","0","","0","","","0","","","","19470530","1","CLE06","CVB","L","regular","y"
"CAG194706221","millh105","CAG","7","2","value","1","0","0","0","0","0","","0","","0","0","0","","0","","","0","","1","","19470622","1","CHI10","BIR","L","regular","y"
"CAG194706221","millh105","CAG","7","2","lower","1","0","0","0","0","0","","0","","0","","","","0","","","0","","","","19470622","1","CHI10","BIR","L","regular","y"
"CAG194706221","millh105","CAG","7","2","upper","1","0","0","0","0","0","","0","","0","","","","0","","","0","","","","19470622","1","CHI10","BIR","L","regular","y"
"CVB194707100","millh105","CAG","","","value","","","","","","","","","","","","","","","","","","","","","19470710","0","BUF06","CVB","W","regular",""
"CVB194707100","millh105","CAG","","","lower","","","","","","","","","","","","","","","","","","","","","19470710","0","BUF06","CVB","W","regular",""
"CVB194707100","millh105","CAG","","","upper","","","","","","","","","","","","","","","","","","","","","19470710","0","BUF06","CVB","W","regular",""
"IN9194707140","millh105","IN9","7","1","value","3","0","0","0","0","0","0","0","","0","1","","","0","","","0","","","","19470714","0","DCT02","CAG","W","regular","y"
"IN9194707140","millh105","IN9","7","1","lower","3","0","0","0","0","0","0","0","","0","","","","0","","","0","","","","19470714","0","DCT02","CAG","W","regular","y"
"IN9194707140","millh105","IN9","7","1","upper","3","0","0","0","0","0","0","0","","0","","","","0","","","0","","","","19470714","0","DCT02","CAG","W","regular","y"
"BLG194708241","millh105","CAG","7","1","value","3","0","0","0","0","0","0","0","","0","0","0","","0","","","0","","","","19470824","1","BAL14","BLG","L","exhibition","y"
"BLG194708241","millh105","CAG","7","1","lower","3","0","0","0","0","0","0","0","","0","","","","0","","","0","","","","19470824","1","BAL14","BLG","L","exhibition","y"
"BLG194708241","millh105","CAG","7","1","upper","3","0","0","0","0","0","0","0","","0","","","","0","","","0","","","","19470824","1","BAL14","BLG","L","exhibition","y"
"BIR194804182","millh105","BIR","","","value","","","","","","","","","","","","","","","","","","","","","19480418","2","BIR01","IN9","T","exhibition",""
"BIR194804182","millh105","BIR","","","lower","","","","","","","","","","","","","","","","","","","","","19480418","2","BIR01","IN9","T","exhibition",""
"BIR194804182","millh105","BIR","","","upper","","","","","","","","","","","","","","","","","","","","","19480418","2","BIR01","IN9","T","exhibition",""
