"gid","id","team","b_lp","b_seq","stattype","b_ab","b_r","b_h","b_d","b_t","b_hr","b_rbi","b_sh","b_sf","b_hbp","b_w","b_iw","b_k","b_sb","b_cs","b_gdp","b_xi","dh","ph","pr","date","number","site","opp","wl","gametype","box"
"CAG194507170","mcnec101","CAG","6","2","value","2","0","0","0","0","0","0","0","","0","0","0","","0","","","0","","","","19450717","0","GBW01","MEM","W","regular","y"
"CAG194507170","mcnec101","CAG","6","2","lower","2","0","0","0","0","0","0","0","","0","","","","0","","","0","","","","19450717","0","GBW01","MEM","W","regular","y"
"CAG194507170","mcnec101","CAG","6","2","upper","2","0","0","0","0","0","0","0","","0","","","","0","","","0","","","","19450717","0","GBW01","MEM","W","regular","y"
"KCM194507292","mcnec101","CAG","8","1","value","2","0","0","0","0","0","0","0","","0","1","","","0","","","0","","","","19450729","2","KAN05","KCM","W","exhibition","y"
"KCM194507292","mcnec101","CAG","8","1","lower","2","0","0","0","0","0","0","0","","0","","","","0","","","0","","","","19450729","2","KAN05","KCM","W","exhibition","y"
"KCM194507292","mcnec101","CAG","8","1","upper","2","0","0","0","0","0","0","0","","0","","","","0","","","0","","","","19450729","2","KAN05","KCM","W","exhibition","y"
"KCM194507300","mcnec101","CAG","8","1","value","2","0","1","0","0","0","0","0","","0","0","0","","0","","","0","","","","19450730","0","KAN05","KCM","L","regular","y"
"KCM194507300","mcnec101","CAG","8","1","lower","2","0","1","0","0","0","0","0","","0","","","","0","","","0","","","","19450730","0","KAN05","KCM","L","regular","y"
"KCM194507300","mcnec101","CAG","8","1","upper","2","0","1","0","0","0","0","0","","0","","","","0","","","0","","","","19450730","0","KAN05","KCM","L","regular","y"
"CAG194508020","mcnec101","CAG","","","value","","","","","","","","","","","","","","","","","","","","","19450802","0","DAY03","NW2","L","exhibition",""
"CAG194508020","mcnec101","CAG","","","lower","","","","","","","","","","","","","","","","","","","","","19450802","0","DAY03","NW2","L","exhibition",""
"CAG194508020","mcnec101","CAG","","","upper","","","","","","","","","","","","","","","","","","","","","19450802","0","DAY03","NW2","L","exhibition",""
"MEM194508180","mcnec101","CAG","1","2","value","1","0","0","0","0","0","0","0","","0","0","0","","0","","","0","","","","19450818","0","WIL04","MEM","L","regular","y"
"MEM194508180","mcnec101","CAG","1","2","lower","1","0","0","0","0","0","0","0","","0","","","","0","","","0","","","","19450818","0","WIL04","MEM","L","regular","y"
"MEM194508180","mcnec101","CAG","1","2","upper","1","0","0","0","0","0","0","0","","0","","","","0","","","0","","","","19450818","0","WIL04","MEM","L","regular","y"
"CAG194508200","mcnec101","CAG","7","1","value","3","1","1","0","0","0","0","0","","0","1","","","0","","","0","","","","19450820","0","YOR03","MEM","W","regular","y"
"CAG194508200","mcnec101","CAG","7","1","lower","3","1","1","0","0","0","0","0","","0","","","","0","","","0","","","","19450820","0","YOR03","MEM","W","regular","y"
"CAG194508200","mcnec101","CAG","7","1","upper","3","1","1","0","0","0","0","0","","0","","","","0","","","0","","","","19450820","0","YOR03","MEM","W","regular","y"
"CAG194509092","mcnec101","CAG","","","value","3","","1","","1","","","","","","","","","","","","","","","","19450909","2","CHI10","CIA","W","regular",""
"CAG194509092","mcnec101","CAG","","","lower","3","","1","","1","","","","","","","","","","","","","","","","19450909","2","CHI10","CIA","W","regular",""
"CAG194509092","mcnec101","CAG","","","upper","3","","1","","1","","","","","","","","","","","","","","","","19450909","2","CHI10","CIA","W","regular",""
"CAG194509100","mcnec101","CAG","8","1","value","3","0","0","","","","","","","","0","0","","","","","","","","","19450910","0","MIL03","CIA","W","regular","y"
"CAG194509100","mcnec101","CAG","8","1","lower","3","0","0","","","","","","","","","","","","","","","","","","19450910","0","MIL03","CIA","W","regular","y"
"CAG194509100","mcnec101","CAG","8","1","upper","3","0","0","","","","","","","","","","","","","","","","","","19450910","0","MIL03","CIA","W","regular","y"
"CAG194509140","mcnec101","CAG","8","1","value","4","0","0","","","","","","","","0","0","","","","","","","","","19450914","0","RAC01","BIR","L","exhibition","y"
"CAG194509140","mcnec101","CAG","8","1","lower","4","0","0","","","","","","","","","","","","","","","","","","19450914","0","RAC01","BIR","L","exhibition","y"
"CAG194509140","mcnec101","CAG","8","1","upper","4","0","0","","","","","","","","","","","","","","","","","","19450914","0","RAC01","BIR","L","exhibition","y"
"CAG194509150","mcnec101","CAG","","","value","","0","1","","","","0","","","","","","","","","","","","","","19450915","0","URB01","BIR","L","exhibition",""
"CAG194509150","mcnec101","CAG","","","lower","1","0","1","","","","0","","","","","","","","","","","","","","19450915","0","URB01","BIR","L","exhibition",""
"CAG194509150","mcnec101","CAG","","","upper","1","0","1","","","","0","","","","","","","","","","","","","","19450915","0","URB01","BIR","L","exhibition",""
"KCM194605070","mcnec101","CAG","8","1","value","3","0","1","0","0","0","1","0","","0","0","0","","0","","","0","","","","19460507","0","TUL01","KCM","L","regular","y"
"KCM194605070","mcnec101","CAG","8","1","lower","3","0","1","0","0","0","1","0","","0","","","","0","","","0","","","","19460507","0","TUL01","KCM","L","regular","y"
"KCM194605070","mcnec101","CAG","8","1","upper","3","0","1","0","0","0","1","0","","0","","","","0","","","0","","","","19460507","0","TUL01","KCM","L","regular","y"
"CAG194605150","mcnec101","CAG","8","1","value","2","0","0","0","0","0","","0","","0","0","0","","0","","","0","","","","19460515","0","SBD01","IN9","L","regular","y"
"CAG194605150","mcnec101","CAG","8","1","lower","2","0","0","0","0","0","","0","","0","","","","0","","","0","","","","19460515","0","SBD01","IN9","L","regular","y"
"CAG194605150","mcnec101","CAG","8","1","upper","2","0","0","0","0","0","","0","","0","","","","0","","","0","","","","19460515","0","SBD01","IN9","L","regular","y"
"KCM194605192","mcnec101","CAG","3","2","value","2","0","0","0","0","0","","0","","0","0","0","","0","","","0","","","1","19460519","2","KAN05","KCM","L","regular","y"
"KCM194605192","mcnec101","CAG","3","2","lower","2","0","0","0","0","0","","0","","0","","","","0","","","0","","","","19460519","2","KAN05","KCM","L","regular","y"
"KCM194605192","mcnec101","CAG","3","2","upper","2","0","0","0","0","0","","0","","0","","","","0","","","0","","","","19460519","2","KAN05","KCM","L","regular","y"
"KCM194605200","mcnec101","CAG","8","1","value","3","0","0","0","0","0","","0","","0","0","0","","0","","","0","","","","19460520","0","KAN05","KCM","L","regular","y"
"KCM194605200","mcnec101","CAG","8","1","lower","3","0","0","0","0","0","","0","","0","","","","0","","","0","","","","19460520","0","KAN05","KCM","L","regular","y"
"KCM194605200","mcnec101","CAG","8","1","upper","3","0","0","0","0","0","","0","","0","","","","0","","","0","","","","19460520","0","KAN05","KCM","L","regular","y"
"CAG194606030","mcnec101","CAG","8","1","value","4","1","2","0","1","0","0","0","","0","0","0","","0","","","0","","","","19460603","0","DAV01","BIR","L","regular","y"
"CAG194606030","mcnec101","CAG","8","1","lower","4","1","2","0","1","0","0","0","","0","0","0","","0","","","0","","","","19460603","0","DAV01","BIR","L","regular","y"
"CAG194606030","mcnec101","CAG","8","1","upper","4","1","2","0","1","0","0","0","","0","0","0","","0","","","0","","","","19460603","0","DAV01","BIR","L","regular","y"
"CAG194606040","mcnec101","CAG","8","1","value","4","0","1","0","0","0","","0","","0","0","0","","0","","","0","","","","19460604","0","SBD01","BIR","L","regular","y"
"CAG194606040","mcnec101","CAG","8","1","lower","4","0","1","0","0","0","","0","","0","0","0","","0","","","0","","","","19460604","0","SBD01","BIR","L","regular","y"
"CAG194606040","mcnec101","CAG","8","1","upper","4","0","1","0","0","0","","0","","0","0","0","","0","","","0","","","","19460604","0","SBD01","BIR","L","regular","y"
"CAG194606100","mcnec101","CAG","6","2","value","1","0","0","0","0","0","0","0","","0","0","0","","0","","","0","","1","","19460610","0","DAV01","IN9","L","regular","y"
"CAG194606100","mcnec101","CAG","6","2","lower","1","0","0","0","0","0","0","0","","0","","","","0","","","0","","","","19460610","0","DAV01","IN9","L","regular","y"
"CAG194606100","mcnec101","CAG","6","2","upper","1","0","0","0","0","0","0","0","","0","","","","0","","","0","","","","19460610","0","DAV01","IN9","L","regular","y"
"IN9194607010","mcnec101","CAG","8","1","value","3","0","0","0","0","0","0","1","","0","0","0","","0","","","0","","","","19460701","0","RCI01","IN9","L","regular","y"
"IN9194607010","mcnec101","CAG","8","1","lower","3","0","0","0","0","0","0","1","","0","","","","0","","","0","","","","19460701","0","RCI01","IN9","L","regular","y"
"IN9194607010","mcnec101","CAG","8","1","upper","3","0","0","0","0","0","0","1","","0","","","","0","","","0","","","","19460701","0","RCI01","IN9","L","regular","y"
"CVB194607041","mcnec101","CAG","8","1","value","4","1","2","1","0","0","","0","","0","0","0","","0","","","0","","","","19460704","1","CLE06","CVB","L","regular","y"
"CVB194607041","mcnec101","CAG","8","1","lower","4","1","2","1","0","0","","0","","0","","","","0","","","0","","","","19460704","1","CLE06","CVB","L","regular","y"
"CVB194607041","mcnec101","CAG","8","1","upper","4","1","2","1","0","0","","0","","0","","","","0","","","0","","","","19460704","1","CLE06","CVB","L","regular","y"
