"gid","id","team","b_lp","b_seq","stattype","b_ab","b_r","b_h","b_d","b_t","b_hr","b_rbi","b_sh","b_sf","b_hbp","b_w","b_iw","b_k","b_sb","b_cs","b_gdp","b_xi","dh","ph","pr","date","number","site","opp","wl","gametype","box"
"CAG191308090","hewij102","NYL","2","1","value","5","3","4","0","0","0","","0","","0","0","","","0","","","","","","","19130809","0","CHI09","CAG","W","championship","y"
"CAG191308090","hewij102","NYL","2","1","lower","","3","4","0","0","0","","0","","0","","","","0","","","","","","","19130809","0","CHI09","CAG","W","championship","y"
"CAG191308090","hewij102","NYL","2","1","upper","","3","4","0","0","0","","0","","0","","","","0","","","","","","","19130809","0","CHI09","CAG","W","championship","y"
"CAG191308121","hewij102","NYL","2","1","value","3","1","1","0","0","0","0","1","0","0","1","0","0","1","0","0","0","","","","19130812","1","CHI09","CAG","W","championship","y"
"CAG191308121","hewij102","NYL","2","1","lower","3","1","1","0","0","0","0","1","","0","1","","0","1","","","0","","","","19130812","1","CHI09","CAG","W","championship","y"
"CAG191308121","hewij102","NYL","2","1","upper","3","1","1","0","0","0","0","1","","0","1","","0","1","","","0","","","","19130812","1","CHI09","CAG","W","championship","y"
"CAG191308122","hewij102","NYL","2","1","value","3","0","0","0","0","0","0","0","","0","1","","","0","","","","","","","19130812","2","CHI09","CAG","L","championship","y"
"CAG191308122","hewij102","NYL","2","1","lower","","0","0","0","0","0","0","0","","0","","","","0","","","","","","","19130812","2","CHI09","CAG","L","championship","y"
"CAG191308122","hewij102","NYL","2","1","upper","","0","0","0","0","0","0","0","","0","","","","0","","","","","","","19130812","2","CHI09","CAG","L","championship","y"
"CAG191308130","hewij102","NYL","2","1","value","4","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","","","","19130813","0","CHI09","CAG","W","championship","y"
"CAG191308130","hewij102","NYL","2","1","lower","4","0","0","0","0","0","","0","","0","1","","","0","","","0","","","","19130813","0","CHI09","CAG","W","championship","y"
"CAG191308130","hewij102","NYL","2","1","upper","4","0","0","0","0","0","","0","","0","1","","","0","","","0","","","","19130813","0","CHI09","CAG","W","championship","y"
"SLG192010040","hewij102","SLG","2","1","value","4","0","2","0","0","0","0","0","0","0","1","0","1","0","0","0","0","","","","19201004","0","STL11","SLN","W","exhibition","y"
"SLG192010040","hewij102","SLG","2","1","lower","4","0","2","0","0","0","0","0","","0","1","","1","0","","","0","","","","19201004","0","STL11","SLN","W","exhibition","y"
"SLG192010040","hewij102","SLG","2","1","upper","4","0","2","0","0","0","0","1","","0","1","","1","0","","","0","","","","19201004","0","STL11","SLN","W","exhibition","y"
"SLG192010050","hewij102","SLG","2","1","value","4","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","19201005","0","STL11","SLN","L","exhibition","y"
"SLG192010050","hewij102","SLG","2","1","lower","4","0","1","0","0","0","0","0","","0","0","0","0","0","","","0","","","","19201005","0","STL11","SLN","L","exhibition","y"
"SLG192010050","hewij102","SLG","2","1","upper","4","0","1","0","0","0","0","0","","0","0","0","0","0","","","0","","","","19201005","0","STL11","SLN","L","exhibition","y"
"SLG192106290","hewij102","SLG","5","1","value","5","2","4","0","0","0","4","0","1","0","0","0","0","1","0","0","0","","","","19210629","0","STL11","CB1","W","regular","y"
"SLG192106290","hewij102","SLG","5","1","lower","5","2","4","0","0","0","4","0","1","0","0","0","0","1","","","0","","","","19210629","0","STL11","CB1","W","regular","y"
"SLG192106290","hewij102","SLG","5","1","upper","5","2","4","0","0","0","4","0","1","0","0","0","0","1","","","0","","","","19210629","0","STL11","CB1","W","regular","y"
"CAG192107101","hewij102","SLG","2","1","value","3","0","2","0","0","0","0","0","0","1","0","0","0","1","1","0","0","","","","19210710","1","CHI09","CAG","L","regular","y"
"CAG192107101","hewij102","SLG","2","1","lower","3","0","2","0","0","0","0","0","","1","0","0","0","1","1","","0","","","","19210710","1","CHI09","CAG","L","regular","y"
"CAG192107101","hewij102","SLG","2","1","upper","3","0","2","0","0","0","0","0","","1","0","0","0","1","1","","0","","","","19210710","1","CHI09","CAG","L","regular","y"
"CAG192107102","hewij102","SLG","2","1","value","2","1","1","0","0","0","0","0","0","0","2","0","0","0","0","0","0","","","","19210710","2","CHI09","CAG","L","regular","y"
"CAG192107102","hewij102","SLG","2","1","lower","2","1","1","0","0","0","0","0","","0","2","","0","0","","","0","","","","19210710","2","CHI09","CAG","L","regular","y"
"CAG192107102","hewij102","SLG","2","1","upper","2","1","1","0","0","0","0","0","","0","2","","0","0","","","0","","","","19210710","2","CHI09","CAG","L","regular","y"
"SLG192110030","hewij102","SLG","2","1","value","4","2","0","0","0","0","0","0","0","1","1","0","1","2","0","0","0","","","","19211003","0","STL07","SLN","L","exhibition","y"
"SLG192110030","hewij102","SLG","2","1","lower","4","2","0","0","0","0","0","0","","1","1","","1","2","","","0","","","","19211003","0","STL07","SLN","L","exhibition","y"
"SLG192110030","hewij102","SLG","2","1","upper","4","2","0","0","0","0","0","0","","1","1","","1","2","","","0","","","","19211003","0","STL07","SLN","L","exhibition","y"
"SLG192110040","hewij102","SLG","2","1","value","3","1","1","0","0","0","1","1","0","0","0","0","0","0","0","0","0","","","","19211004","0","STL07","SLN","W","exhibition","y"
"SLG192110040","hewij102","SLG","2","1","lower","3","1","1","0","0","0","1","1","","0","0","0","0","0","","","0","","","","19211004","0","STL07","SLN","W","exhibition","y"
"SLG192110040","hewij102","SLG","2","1","upper","3","1","1","0","0","0","1","1","","0","0","0","0","0","","","0","","","","19211004","0","STL07","SLN","W","exhibition","y"
"SLG192110091","hewij102","SLG","2","1","value","4","0","2","0","0","0","1","0","0","0","0","0","0","0","0","0","0","","","","19211009","1","STL07","SLN","L","exhibition","y"
"SLG192110091","hewij102","SLG","2","1","lower","4","0","2","0","0","0","1","0","","0","0","0","0","0","","","0","","","","19211009","1","STL07","SLN","L","exhibition","y"
"SLG192110091","hewij102","SLG","2","1","upper","4","0","2","0","0","0","1","0","","0","0","0","0","0","","","0","","","","19211009","1","STL07","SLN","L","exhibition","y"
"SLG192110092","hewij102","SLG","2","1","value","4","2","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","","","","19211009","2","STL07","SLN","L","exhibition","y"
"SLG192110092","hewij102","SLG","2","1","lower","4","2","1","0","0","0","0","0","","0","1","","0","0","","","0","","","","19211009","2","STL07","SLN","L","exhibition","y"
"SLG192110092","hewij102","SLG","2","1","upper","4","2","1","0","0","0","0","0","","0","1","","0","0","","","0","","","","19211009","2","STL07","SLN","L","exhibition","y"
"SLG192110100","hewij102","SLG","2","1","value","4","1","2","0","0","0","","0","","0","0","0","","0","","","0","","","","19211010","0","STL07","SLN","L","exhibition","y"
"SLG192110100","hewij102","SLG","2","1","lower","4","1","2","0","0","0","","0","","0","0","0","","0","","","0","","","","19211010","0","STL07","SLN","L","exhibition","y"
"SLG192110100","hewij102","SLG","2","1","upper","4","1","2","0","0","0","","0","","0","0","0","","0","","","0","","","","19211010","0","STL07","SLN","L","exhibition","y"
"KCM192308052","hewij102","ML4","2","2","value","2","0","0","","","","0","","","","0","0","","","","","","","","","19230805","2","KAN05","KCM","L","regular","y"
"KCM192308052","hewij102","ML4","2","2","lower","2","0","0","","","","0","","","","","","","","","","","","","","19230805","2","KAN05","KCM","L","regular","y"
"KCM192308052","hewij102","ML4","2","2","upper","2","0","0","","","","0","","","","","","","","","","","","","","19230805","2","KAN05","KCM","L","regular","y"
"CAG192405180","hewij102","CAG","2","1","value","4","3","2","0","0","0","0","0","0","0","1","0","0","0","0","0","0","","","","19240518","0","CHI09","CUW","W","regular","y"
"CAG192405180","hewij102","CAG","2","1","lower","4","3","2","0","0","0","0","0","","0","1","","0","0","","","0","","","","19240518","0","CHI09","CUW","W","regular","y"
"CAG192405180","hewij102","CAG","2","1","upper","4","3","2","0","0","0","0","0","","0","1","","0","0","","","0","","","","19240518","0","CHI09","CUW","W","regular","y"
"CV6193106170","hewij102","CV6","9","2","value","2","0","1","0","0","0","","0","","0","0","0","","0","","","0","","","","19310617","0","CLE11","LS4","W","regular","y"
"CV6193106170","hewij102","CV6","9","2","lower","2","0","1","0","0","0","","0","","0","","","","0","","","0","","","","19310617","0","CLE11","LS4","W","regular","y"
"CV6193106170","hewij102","CV6","9","2","upper","2","0","1","0","0","0","","0","","0","","","","0","","","0","","","","19310617","0","CLE11","LS4","W","regular","y"
