"gid","id","team","d_seq","d_pos","stattype","d_ifouts","d_po","d_a","d_e","d_dp","d_tp","d_pb","date","number","site","opp","wl","gametype","box"
"NY5194404302","mcfaj101","NY5","1","1","value","","","","0","","0","0","19440430","2","NYC16","HOM","L","exhibition",""
"NY5194404302","mcfaj101","NY5","1","1","lower","","","","0","","0","0","19440430","2","NYC16","HOM","L","exhibition",""
"NY5194404302","mcfaj101","NY5","1","1","upper","","","","0","","0","0","19440430","2","NYC16","HOM","L","exhibition",""
"NY5194405211","mcfaj101","NY5","1","1","value","1","0","0","0","0","0","0","19440521","1","NYC14","NY6","L","regular","y"
"NY5194405211","mcfaj101","NY5","1","1","lower","1","0","0","0","0","0","0","19440521","1","NYC14","NY6","L","regular","y"
"NY5194405211","mcfaj101","NY5","1","1","upper","1","0","0","0","0","0","0","19440521","1","NYC14","NY6","L","regular","y"
"BLG194407022","mcfaj101","NY5","1","1","value","21","","","0","","0","0","19440702","2","BAL14","BLG","W","regular",""
"BLG194407022","mcfaj101","NY5","1","1","lower","21","","","0","","0","0","19440702","2","BAL14","BLG","W","regular",""
"BLG194407022","mcfaj101","NY5","1","1","upper","21","","","0","","0","0","19440702","2","BAL14","BLG","W","regular",""
"PH5194407042","mcfaj101","NY5","1","1","value","14","","","0","","0","0","19440704","2","PHI17","PH5","L","regular",""
"PH5194407042","mcfaj101","NY5","1","1","lower","14","","","0","","0","0","19440704","2","PHI17","PH5","L","regular",""
"PH5194407042","mcfaj101","NY5","1","1","upper","14","","","0","","0","0","19440704","2","PHI17","PH5","L","regular",""
"NY5194407091","mcfaj101","NY5","1","1","value","13","0","0","0","0","0","0","19440709","1","NYC14","PH5","L","regular","y"
"NY5194407091","mcfaj101","NY5","1","1","lower","13","0","0","0","0","0","0","19440709","1","NYC14","PH5","L","regular","y"
"NY5194407091","mcfaj101","NY5","1","1","upper","13","0","0","0","0","0","0","19440709","1","NYC14","PH5","L","regular","y"
"BLG194407210","mcfaj101","NY5","1","1","value","2","","","1","0","0","0","19440721","0","BAL14","BLG","L","regular","y"
"BLG194407210","mcfaj101","NY5","1","1","lower","2","","","1","0","0","0","19440721","0","BAL14","BLG","L","regular","y"
"BLG194407210","mcfaj101","NY5","1","1","upper","2","","","1","0","0","0","19440721","0","BAL14","BLG","L","regular","y"
"NY6194407280","mcfaj101","NY5","1","1","value","11","0","0","0","0","0","0","19440728","0","HRB01","NY6","L","regular","y"
"NY6194407280","mcfaj101","NY5","1","1","lower","","0","0","0","0","0","0","19440728","0","HRB01","NY6","L","regular","y"
"NY6194407280","mcfaj101","NY5","1","1","upper","","0","0","0","0","0","0","19440728","0","HRB01","NY6","L","regular","y"
"HOM194407302","mcfaj101","NY5","1","1","value","18","","","0","0","0","0","19440730","2","WAS09","HOM","L","regular","y"
"HOM194407302","mcfaj101","NY5","1","1","lower","18","","","0","0","0","0","19440730","2","WAS09","HOM","L","regular","y"
"HOM194407302","mcfaj101","NY5","1","1","upper","18","","","0","0","0","0","19440730","2","WAS09","HOM","L","regular","y"
"PH5194408030","mcfaj101","NY5","1","1","value","7","0","1","0","0","0","0","19440803","0","PHI17","PH5","W","regular","y"
"PH5194408030","mcfaj101","NY5","1","1","lower","","0","1","0","0","0","0","19440803","0","PHI17","PH5","W","regular","y"
"PH5194408030","mcfaj101","NY5","1","1","upper","","0","1","0","0","0","0","19440803","0","PHI17","PH5","W","regular","y"
"PH5194408170","mcfaj101","NY5","1","1","value","4","0","3","0","0","0","0","19440817","0","PHI17","PH5","L","regular","y"
"PH5194408170","mcfaj101","NY5","1","1","lower","","0","3","0","0","0","0","19440817","0","PHI17","PH5","L","regular","y"
"PH5194408170","mcfaj101","NY5","1","1","upper","","0","3","0","0","0","0","19440817","0","PHI17","PH5","L","regular","y"
"BLG194409060","mcfaj101","NY5","1","1","value","24","","","1","","0","0","19440906","0","NOR02","BLG","L","exhibition",""
"BLG194409060","mcfaj101","NY5","1","1","lower","24","","","1","","0","0","19440906","0","NOR02","BLG","L","exhibition",""
"BLG194409060","mcfaj101","NY5","1","1","upper","24","","","1","","0","0","19440906","0","NOR02","BLG","L","exhibition",""
"PH5194409220","mcfaj101","NY5","1","1","value","24","","","0","","0","0","19440922","0","RIC04","PH5","L","exhibition",""
"PH5194409220","mcfaj101","NY5","1","1","lower","24","","","0","","0","0","19440922","0","RIC04","PH5","L","exhibition",""
"PH5194409220","mcfaj101","NY5","1","1","upper","24","","","0","","0","0","19440922","0","RIC04","PH5","L","exhibition",""
"NY5194707211","mcfaj101","NY5","1","1","value","3","0","0","0","0","0","0","19470721","1","PHI11","BLG","L","regular","y"
"NY5194707211","mcfaj101","NY5","1","1","lower","3","0","0","0","0","0","0","19470721","1","PHI11","BLG","L","regular","y"
"NY5194707211","mcfaj101","NY5","1","1","upper","3","0","0","0","0","0","0","19470721","1","PHI11","BLG","L","regular","y"
"PH5194707260","mcfaj101","NY5","1","1","value","24","0","3","0","","0","0","19470726","0","PHI17","PH5","L","regular","y"
"PH5194707260","mcfaj101","NY5","1","1","lower","24","0","3","0","","0","0","19470726","0","PHI17","PH5","L","regular","y"
"PH5194707260","mcfaj101","NY5","1","1","upper","24","0","3","0","","0","0","19470726","0","PHI17","PH5","L","regular","y"
"BLG194708292","mcfaj101","NY5","1","1","value","","","","0","","0","0","19470829","2","BAL14","BLG","L","regular",""
"BLG194708292","mcfaj101","NY5","1","1","lower","","","","0","","0","0","19470829","2","BAL14","BLG","L","regular",""
"BLG194708292","mcfaj101","NY5","1","1","upper","","","","0","","0","0","19470829","2","BAL14","BLG","L","regular",""
