"gid","id","team","d_seq","d_pos","stattype","d_ifouts","d_po","d_a","d_e","d_dp","d_tp","d_pb","date","number","site","opp","wl","gametype","box"
"MEM194604140","handg102","MEM","1","1","value","","","","0","","0","0","19460414","0","LRK02","CAG","L","exhibition",""
"MEM194604140","handg102","MEM","1","1","lower","","","","0","","0","0","19460414","0","LRK02","CAG","L","exhibition",""
"MEM194604140","handg102","MEM","1","1","upper","","","","0","","0","0","19460414","0","LRK02","CAG","L","exhibition",""
"MEM194704170","handg102","MEM","1","4","value","27","4","2","0","0","0","0","19470417","0","OKC02","IN9","W","exhibition","y"
"MEM194704170","handg102","MEM","1","4","lower","27","4","2","0","0","0","0","19470417","0","OKC02","IN9","W","exhibition","y"
"MEM194704170","handg102","MEM","1","4","upper","27","4","2","0","0","0","0","19470417","0","OKC02","IN9","W","exhibition","y"
"MEM194705150","handg102","MEM","1","4","value","30","2","5","2","0","0","0","19470515","0","GRE01","CAG","L","regular","y"
"MEM194705150","handg102","MEM","1","4","lower","30","2","5","2","0","0","0","19470515","0","GRE01","CAG","L","regular","y"
"MEM194705150","handg102","MEM","1","4","upper","30","2","5","2","0","0","0","19470515","0","GRE01","CAG","L","regular","y"
"KCM194705252","handg102","MEM","1","4","value","18","1","3","0","0","0","0","19470525","2","KAN05","KCM","L","regular","y"
"KCM194705252","handg102","MEM","1","4","lower","18","1","3","0","0","0","0","19470525","2","KAN05","KCM","L","regular","y"
"KCM194705252","handg102","MEM","1","4","upper","18","1","3","0","0","0","0","19470525","2","KAN05","KCM","L","regular","y"
"KCM194705260","handg102","MEM","1","4","value","27","1","","0","2","0","0","19470526","0","WIC01","KCM","W","regular","y"
"KCM194705260","handg102","MEM","1","4","lower","27","1","","0","2","0","0","19470526","0","WIC01","KCM","W","regular","y"
"KCM194705260","handg102","MEM","1","4","upper","27","1","","0","2","0","0","19470526","0","WIC01","KCM","W","regular","y"
"KCM194705270","handg102","MEM","1","4","value","24","2","","0","0","0","0","19470527","0","WIC01","KCM","L","regular","y"
"KCM194705270","handg102","MEM","1","4","lower","24","2","","0","0","0","0","19470527","0","WIC01","KCM","L","regular","y"
"KCM194705270","handg102","MEM","1","4","upper","24","2","","0","0","0","0","19470527","0","WIC01","KCM","L","regular","y"
"KCM194705301","handg102","MEM","1","4","value","5","0","0","0","0","0","0","19470530","1","KAN05","KCM","L","regular","y"
"KCM194705301","handg102","MEM","1","4","lower","5","0","0","0","0","0","0","19470530","1","KAN05","KCM","L","regular","y"
"KCM194705301","handg102","MEM","1","4","upper","5","0","0","0","0","0","0","19470530","1","KAN05","KCM","L","regular","y"
"KCM194705302","handg102","MEM","1","4","value","20","2","1","1","0","0","0","19470530","2","KAN05","KCM","L","regular","y"
"KCM194705302","handg102","MEM","1","4","lower","20","2","1","1","0","0","0","19470530","2","KAN05","KCM","L","regular","y"
"KCM194705302","handg102","MEM","1","4","upper","20","2","1","1","0","0","0","19470530","2","KAN05","KCM","L","regular","y"
"MEM194706120","handg102","MEM","1","4","value","27","3","8","1","0","0","0","19470612","0","OKC02","CAG","L","regular","y"
"MEM194706120","handg102","MEM","1","4","lower","27","3","8","1","0","0","0","19470612","0","OKC02","CAG","L","regular","y"
"MEM194706120","handg102","MEM","1","4","upper","27","3","8","1","0","0","0","19470612","0","OKC02","CAG","L","regular","y"
"MEM194706200","handg102","MEM","1","4","value","27","","","0","0","0","0","19470620","0","KNO01","KCM","W","regular","y"
"MEM194706200","handg102","MEM","1","4","lower","27","","","0","0","0","0","19470620","0","KNO01","KCM","W","regular","y"
"MEM194706200","handg102","MEM","1","4","upper","27","","","0","0","0","0","19470620","0","KNO01","KCM","W","regular","y"
"KCM194706260","handg102","MEM","1","4","value","27","1","2","0","0","0","0","19470626","0","OKC02","KCM","W","regular","y"
"KCM194706260","handg102","MEM","1","4","lower","27","1","2","0","0","0","0","19470626","0","OKC02","KCM","W","regular","y"
"KCM194706260","handg102","MEM","1","4","upper","27","1","2","0","0","0","0","19470626","0","OKC02","KCM","W","regular","y"
"KCM194706270","handg102","MEM","1","4","value","24","3","5","0","0","0","0","19470627","0","KAN05","KCM","L","regular","y"
"KCM194706270","handg102","MEM","1","4","lower","24","3","5","0","0","0","0","19470627","0","KAN05","KCM","L","regular","y"
"KCM194706270","handg102","MEM","1","4","upper","24","3","5","0","0","0","0","19470627","0","KAN05","KCM","L","regular","y"
"CAG194707020","handg102","MEM","1","4","value","27","","","1","0","0","0","19470702","0","BHM01","CAG","W","regular","y"
"CAG194707020","handg102","MEM","1","4","lower","27","","","1","0","0","0","19470702","0","BHM01","CAG","W","regular","y"
"CAG194707020","handg102","MEM","1","4","upper","27","","","1","0","0","0","19470702","0","BHM01","CAG","W","regular","y"
"HOM194707140","handg102","MEM","1","4","value","27","2","1","0","0","0","0","19470714","0","HRB01","HOM","W","exhibition","y"
"HOM194707140","handg102","MEM","1","4","lower","27","2","1","0","0","0","0","19470714","0","HRB01","HOM","W","exhibition","y"
"HOM194707140","handg102","MEM","1","4","upper","27","2","1","0","0","0","0","19470714","0","HRB01","HOM","W","exhibition","y"
"BLG194707150","handg102","MEM","1","4","value","24","1","4","1","1","0","0","19470715","0","BAL14","BLG","L","exhibition","y"
"BLG194707150","handg102","MEM","1","4","lower","24","1","4","1","1","0","0","19470715","0","BAL14","BLG","L","exhibition","y"
"BLG194707150","handg102","MEM","1","4","upper","24","1","4","1","1","0","0","19470715","0","BAL14","BLG","L","exhibition","y"
"NY5194708100","handg102","MEM","1","4","value","15","","","0","0","0","0","19470810","0","NYC16","NY5","T","exhibition","y"
"NY5194708100","handg102","MEM","1","4","lower","15","","","0","0","0","0","19470810","0","NYC16","NY5","T","exhibition","y"
"NY5194708100","handg102","MEM","1","4","upper","15","","","0","0","0","0","19470810","0","NYC16","NY5","T","exhibition","y"
"KCM194709141","handg102","MEM","1","5","value","27","0","0","0","0","0","0","19470914","1","KAN05","KCM","W","regular","y"
"KCM194709141","handg102","MEM","1","5","lower","27","0","0","0","0","0","0","19470914","1","KAN05","KCM","W","regular","y"
"KCM194709141","handg102","MEM","1","5","upper","27","0","0","0","0","0","0","19470914","1","KAN05","KCM","W","regular","y"
"KCM194709142","handg102","MEM","1","5","value","15","1","0","0","0","0","0","19470914","2","KAN05","KCM","W","regular","y"
"KCM194709142","handg102","MEM","1","5","lower","15","1","0","0","0","0","0","19470914","2","KAN05","KCM","W","regular","y"
"KCM194709142","handg102","MEM","1","5","upper","15","1","0","0","0","0","0","19470914","2","KAN05","KCM","W","regular","y"
