"gid","id","team","d_seq","d_pos","stattype","d_ifouts","d_po","d_a","d_e","d_dp","d_tp","d_pb","date","number","site","opp","wl","gametype","box"
"HIL192610010","perkc101","ALS","1","2","value","24","1","0","0","0","0","0","19261001","0","WIL03","HIL","L","exhibition","y"
"HIL192610010","perkc101","ALS","1","2","lower","24","1","0","0","0","0","0","19261001","0","WIL03","HIL","L","exhibition","y"
"HIL192610010","perkc101","ALS","1","2","upper","24","1","0","0","0","0","0","19261001","0","WIL03","HIL","L","exhibition","y"
"HOM192610030","perkc101","ALS","1","2","value","15","4","0","0","0","0","0","19261003","0","YOU01","HOM","W","exhibition","y"
"HOM192610030","perkc101","ALS","1","2","lower","15","4","0","0","0","0","0","19261003","0","YOU01","HOM","W","exhibition","y"
"HOM192610030","perkc101","ALS","1","2","upper","15","4","0","0","0","0","0","19261003","0","YOU01","HOM","W","exhibition","y"
"HOM192610040","perkc101","ALS","1","2","value","","0","0","0","0","0","0","19261004","0","PIT06","HOM","L","exhibition","y"
"HOM192610040","perkc101","ALS","1","2","lower","","0","0","0","0","0","0","19261004","0","PIT06","HOM","L","exhibition","y"
"HOM192610040","perkc101","ALS","1","2","upper","","0","0","0","0","0","0","19261004","0","PIT06","HOM","L","exhibition","y"
"ALS192610060","perkc101","ALS","1","2","value","27","3","0","0","0","0","0","19261006","0","BLO01","HIL","W","exhibition","y"
"ALS192610060","perkc101","ALS","1","2","lower","27","3","0","0","0","0","0","19261006","0","BLO01","HIL","W","exhibition","y"
"ALS192610060","perkc101","ALS","1","2","upper","27","3","0","0","0","0","0","19261006","0","BLO01","HIL","W","exhibition","y"
"ALS192610070","perkc101","ALS","1","2","value","","4","1","0","0","0","0","19261007","0","BLO01","HIL","L","exhibition","y"
"ALS192610070","perkc101","ALS","1","2","lower","","4","1","0","0","0","0","19261007","0","BLO01","HIL","L","exhibition","y"
"ALS192610070","perkc101","ALS","1","2","upper","","4","1","0","0","0","0","19261007","0","BLO01","HIL","L","exhibition","y"
"ALS192610080","perkc101","ALS","1","2","value","","5","0","0","0","0","0","19261008","0","BLO01","HIL","L","exhibition","y"
"ALS192610080","perkc101","ALS","1","2","lower","","5","0","0","0","0","0","19261008","0","BLO01","HIL","L","exhibition","y"
"ALS192610080","perkc101","ALS","1","2","upper","","5","0","0","0","0","0","19261008","0","BLO01","HIL","L","exhibition","y"
"HIL192610090","perkc101","ALS","1","2","value","24","1","1","0","0","0","0","19261009","0","DAR01","HIL","L","exhibition","y"
"HIL192610090","perkc101","ALS","1","2","lower","24","1","1","0","0","0","0","19261009","0","DAR01","HIL","L","exhibition","y"
"HIL192610090","perkc101","ALS","1","2","upper","24","1","1","0","0","0","0","19261009","0","DAR01","HIL","L","exhibition","y"
"HOM192610110","perkc101","ALS","1","2","value","24","3","1","0","1","0","0","19261011","0","PIT06","HOM","L","exhibition","y"
"HOM192610110","perkc101","ALS","1","2","lower","24","3","1","0","1","0","0","19261011","0","PIT06","HOM","L","exhibition","y"
"HOM192610110","perkc101","ALS","1","2","upper","24","3","1","0","1","0","0","19261011","0","PIT06","HOM","L","exhibition","y"
"HOM192710050","perkc101","ALS","1","7","value","","","","0","0","0","0","19271005","0","JOH01","HOM","W","exhibition","y"
"HOM192710050","perkc101","ALS","1","7","lower","","","","0","0","0","0","19271005","0","JOH01","HOM","W","exhibition","y"
"HOM192710050","perkc101","ALS","1","7","upper","","","","0","0","0","0","19271005","0","JOH01","HOM","W","exhibition","y"
"HOM192710080","perkc101","ALS","1","2","value","24","4","1","0","0","0","0","19271008","0","PIT06","HOM","L","exhibition","y"
"HOM192710080","perkc101","ALS","1","2","lower","24","4","1","0","0","0","0","19271008","0","PIT06","HOM","L","exhibition","y"
"HOM192710080","perkc101","ALS","1","2","upper","24","4","1","0","0","0","0","19271008","0","PIT06","HOM","L","exhibition","y"
"HOM192710100","perkc101","ALS","1","2","value","27","13","1","1","1","0","1","19271010","0","JAM01","HOM","W","exhibition","y"
"HOM192710100","perkc101","ALS","1","2","lower","27","13","1","0","1","0","1","19271010","0","JAM01","HOM","W","exhibition","y"
"HOM192710100","perkc101","ALS","1","2","upper","27","13","1","0","1","0","1","19271010","0","JAM01","HOM","W","exhibition","y"
