"gid","id","team","p_seq","stattype","p_ipouts","p_noout","p_bfp","p_h","p_d","p_t","p_hr","p_r","p_er","p_w","p_iw","p_k","p_hbp","p_wp","p_bk","p_sh","p_sf","wp","lp","save","gs","gf","cg","date","number","site","opp","wl","gametype","box"
"HOM194105200","pilll101","NY5","1","value","19","","29","9","","0","1","4","4","2","","0","0","0","0","","","","1","","1","","","19410520","0","CAN03","HOM","L","regular","y"
"HOM194105200","pilll101","NY5","1","lower","19","","","9","","0","1","4","4","2","","0","0","0","0","","","","","","","","","19410520","0","CAN03","HOM","L","regular","y"
"HOM194105200","pilll101","NY5","1","upper","19","","","9","","0","1","4","4","2","","0","0","0","0","","","","","","","","","19410520","0","CAN03","HOM","L","regular","y"
"BLG194106221","pilll101","NY5","3","value","6","","11","4","","0","2","5","","1","","2","0","0","0","0","","","","","","1","","19410622","1","BAL10","BLG","L","regular","y"
"BLG194106221","pilll101","NY5","3","lower","6","","","4","","0","1","5","","1","","2","0","0","0","","","","","","","","","19410622","1","BAL10","BLG","L","regular","y"
"BLG194106221","pilll101","NY5","3","upper","6","","","4","","0","2","5","","1","","2","0","0","0","","","","","","","","","19410622","1","BAL10","BLG","L","regular","y"
"BLG194107070","pilll101","NY5","3","value","6","","12","3","","","0","4","","2","","1","0","0","0","","","","","","","1","","19410707","0","BAL14","BLG","L","regular","y"
"BLG194107070","pilll101","NY5","3","lower","6","","","3","","","0","4","","0","","1","0","0","0","","","","","","","","","19410707","0","BAL14","BLG","L","regular","y"
"BLG194107070","pilll101","NY5","3","upper","6","","","3","","","0","4","","2","","1","0","0","0","","","","","","","","","19410707","0","BAL14","BLG","L","regular","y"
"NW2194108032","pilll101","NY5","2","value","4","","7","2","","","1","1","","0","","","","","","","","","","","","","","19410803","2","NWK04","NW2","L","regular","y"
"NW2194108032","pilll101","NY5","2","lower","","","","","","","","","","","","","","","","","","","","","","","","19410803","2","NWK04","NW2","L","regular","y"
"NW2194108032","pilll101","NY5","2","upper","","","","","","","","","","","","","","","","","","","","","","","","19410803","2","NWK04","NW2","L","regular","y"
"CI2194305162","pilll101","CI2","2","value","1","","","2","","","","0","","","","","","","","","","","","","","1","","19430516","2","CIN07","BIR","L","regular",""
"CI2194305162","pilll101","CI2","2","lower","1","","","2","","","","0","","","","","","","","","","","","","","","","19430516","2","CIN07","BIR","L","regular",""
"CI2194305162","pilll101","CI2","2","upper","1","","","2","","","","0","","","","","","","","","","","","","","","","19430516","2","CIN07","BIR","L","regular",""
"CI2194305260","pilll101","CI2","2","value","17","","24","5","","","0","3","","2","","0","0","0","0","0","","","","","","1","","19430526","0","SPR03","CAG","L","regular","y"
"CI2194305260","pilll101","CI2","2","lower","17","","","5","","","","3","","2","","0","0","0","0","","","","","","","","","19430526","0","SPR03","CAG","L","regular","y"
"CI2194305260","pilll101","CI2","2","upper","17","","","5","","","","4","","2","","0","0","0","0","","","","","","","","","19430526","0","SPR03","CAG","L","regular","y"
"CVB194306010","pilll101","CI2","2","value","21","","","5","","","","1","1","","","","","","","","","","","","","1","","19430601","0","BUF06","CVB","L","regular",""
"CVB194306010","pilll101","CI2","2","lower","21","","","5","","","","1","1","","","","","","","","","","","","","","","19430601","0","BUF06","CVB","L","regular",""
"CVB194306010","pilll101","CI2","2","upper","21","","","5","","","","1","1","","","","","","","","","","","","","","","19430601","0","BUF06","CVB","L","regular",""
"BIR194306062","pilll101","CI2","1","value","23","","","5","1","","1","2","2","","","","","","","","","","1","","1","","1","19430606","2","BIR01","BIR","L","regular",""
"BIR194306062","pilll101","CI2","1","lower","23","","","5","1","","1","2","2","","","","","","","","","","","","","","","19430606","2","BIR01","BIR","L","regular",""
"BIR194306062","pilll101","CI2","1","upper","23","","","5","1","","1","2","2","","","","","","","","","","","","","","","19430606","2","BIR01","BIR","L","regular",""
"CI2194306132","pilll101","CI2","1","value","18","","28","10","0","0","0","3","","0","","","0","0","0","0","","","1","","1","","1","19430613","2","CIN07","MEM","L","regular","y"
"CI2194306132","pilll101","CI2","1","lower","18","","28","10","0","0","0","3","","","","","0","0","0","0","","","","","","","","19430613","2","CIN07","MEM","L","regular","y"
"CI2194306132","pilll101","CI2","1","upper","18","","30","10","0","0","0","3","","","","","0","0","0","0","","","","","","","","19430613","2","CIN07","MEM","L","regular","y"
"CI2194306210","pilll101","CI2","1","value","27","","","","","","","1","","","","","","","","","","1","","","1","","1","19430621","0","SPR03","BIR","W","regular",""
"CI2194306210","pilll101","CI2","1","lower","27","","","","","","","1","","","","","","","","","","","","","","","","19430621","0","SPR03","BIR","W","regular",""
"CI2194306210","pilll101","CI2","1","upper","27","","","","","","","1","","","","","","","","","","","","","","","","19430621","0","SPR03","BIR","W","regular",""
"MEM194306271","pilll101","CI2","1","value","21","","32","9","","0","0","3","","3","","1","0","0","0","0","","1","","","1","","","19430627","1","MEM03","MEM","W","regular","y"
"MEM194306271","pilll101","CI2","1","lower","21","","","9","","0","0","3","","3","","1","0","0","0","","","","","","","","","19430627","1","MEM03","MEM","W","regular","y"
"MEM194306271","pilll101","CI2","1","upper","21","","","9","","0","0","3","","3","","1","0","0","0","","","","","","","","","19430627","1","MEM03","MEM","W","regular","y"
"CI2194307041","pilll101","CI2","1","value","27","","34","5","0","1","1","3","","2","","2","0","0","0","0","","","1","","1","","1","19430704","1","IND10","CVB","L","regular","y"
"CI2194307041","pilll101","CI2","1","lower","27","","32","5","0","1","1","3","","2","","2","0","0","0","0","","","","","","","","19430704","1","IND10","CVB","L","regular","y"
"CI2194307041","pilll101","CI2","1","upper","27","","34","5","0","1","1","3","","2","","2","0","0","0","0","","","","","","","","19430704","1","IND10","CVB","L","regular","y"
"CI2194307112","pilll101","CI2","1","value","9","","","3","","","1","2","","","","","","","","","","","","","1","","","19430711","2","CIN07","CAG","W","regular",""
"CI2194307112","pilll101","CI2","1","lower","9","","","3","","","1","2","","","","","","","","","","","","","","","","19430711","2","CIN07","CAG","W","regular",""
"CI2194307112","pilll101","CI2","1","upper","9","","","3","","","1","2","","","","","","","","","","","","","","","","19430711","2","CIN07","CAG","W","regular",""
"CI2194307120","pilll101","CI2","2","value","3","","","","","","","","","","","","","","","","","","","","","","","19430712","0","DAY03","CAG","L","regular",""
"CI2194307120","pilll101","CI2","2","lower","3","","","","","","","","","","","","","","","","","","","","","","","19430712","0","DAY03","CAG","L","regular",""
"CI2194307120","pilll101","CI2","2","upper","9","","","","","","","","","","","","","","","","","","","","","","","19430712","0","DAY03","CAG","L","regular",""
"MEM194307190","pilll101","CI2","2","value","3","","5","0","0","0","0","1","","2","","0","0","0","0","","","","","","","1","","19430719","0","KEW01","MEM","W","regular","y"
"MEM194307190","pilll101","CI2","2","lower","3","","","0","0","0","0","1","","2","","0","0","0","0","","","","","","","","","19430719","0","KEW01","MEM","W","regular","y"
"MEM194307190","pilll101","CI2","2","upper","3","","","0","0","0","0","1","","2","","0","0","0","0","","","","","","","","","19430719","0","KEW01","MEM","W","regular","y"
"MEM194307210","pilll101","CI2","1","value","12","","","","","","","6","","","","","","","","","","","","","1","","","19430721","0","CAN04","MEM","W","regular",""
"MEM194307210","pilll101","CI2","1","lower","12","","","","","","","6","","","","","","","","","","","","","","","","19430721","0","CAN04","MEM","W","regular",""
"MEM194307210","pilll101","CI2","1","upper","15","","","","","","","6","","","","","","","","","","","","","","","","19430721","0","CAN04","MEM","W","regular",""
"CI2194307310","pilll101","CI2","3","value","6","","","","","","","3","","","","","","","","","","","","","","1","","19430731","0","IND10","KCM","T","regular",""
"CI2194307310","pilll101","CI2","3","lower","6","","","","","","","3","","","","","","","","","","","","","","","","19430731","0","IND10","KCM","T","regular",""
"CI2194307310","pilll101","CI2","3","upper","12","","","","","","","7","","","","","","","","","","","","","","","","19430731","0","IND10","KCM","T","regular",""
"CI2194308012","pilll101","CI2","1","value","21","","","5","","","","1","","","","","","","","","","1","","","1","","1","19430801","2","LOU05","KCM","W","exhibition",""
"CI2194308012","pilll101","CI2","1","lower","21","","","5","","","","1","","","","","","","","","","","","","","","","19430801","2","LOU05","KCM","W","exhibition",""
"CI2194308012","pilll101","CI2","1","upper","21","","","5","","","","1","","","","","","","","","","","","","","","","19430801","2","LOU05","KCM","W","exhibition",""
"CI2194308070","pilll101","CI2","2","value","6","","12","3","","","","3","","3","","","","","","","","1","","","","","","19430807","0","APP01","BIR","W","regular","y"
"CI2194308070","pilll101","CI2","2","lower","","","","","","","","","","","","","","","","","","","","","","","","19430807","0","APP01","BIR","W","regular","y"
"CI2194308070","pilll101","CI2","2","upper","","","","","","","","","","","","","","","","","","","","","","","","19430807","0","APP01","BIR","W","regular","y"
"CI2194308120","pilll101","CI2","1","value","27","","","12","","","1","5","","","","","","","","","","","1","","1","","1","19430812","0","MIN05","BIR","L","regular",""
"CI2194308120","pilll101","CI2","1","lower","27","","","12","","","1","5","","","","","","","","","","","","","","","","19430812","0","MIN05","BIR","L","regular",""
"CI2194308120","pilll101","CI2","1","upper","27","","","12","","","1","5","","","","","","","","","","","","","","","","19430812","0","MIN05","BIR","L","regular",""
"CI2194309100","pilll101","CI2","1","value","27","","","5","","","","6","","","","","","","","","","1","","","1","","1","19430910","0","COL05","NY6","W","exhibition",""
"CI2194309100","pilll101","CI2","1","lower","27","","","5","","","","6","","","","","","","","","","","","","","","","19430910","0","COL05","NY6","W","exhibition",""
"CI2194309100","pilll101","CI2","1","upper","27","","","5","","","","6","","","","","","","","","","","","","","","","19430910","0","COL05","NY6","W","exhibition",""
"KCM194309140","pilll101","CI2","1","value","24","","","10","","","","5","","","","","","","","","","","1","","1","","1","19430914","0","SPR03","KCM","L","exhibition",""
"KCM194309140","pilll101","CI2","1","lower","24","","","10","","","","5","","","","","","","","","","","","","","","","19430914","0","SPR03","KCM","L","exhibition",""
"KCM194309140","pilll101","CI2","1","upper","24","","","10","","","","5","","","","","","","","","","","","","","","","19430914","0","SPR03","KCM","L","exhibition",""
