"gid","id","team","b_lp","b_seq","stattype","b_ab","b_r","b_h","b_d","b_t","b_hr","b_rbi","b_sh","b_sf","b_hbp","b_w","b_iw","b_k","b_sb","b_cs","b_gdp","b_xi","dh","ph","pr","date","number","site","opp","wl","gametype","box"
"SSN192707300","willh104","SSN","7","1","value","3","0","0","0","0","0","0","0","","0","0","0","","0","","","0","","","","19270730","0","STL12","CAG","W","regular","y"
"SSN192707300","willh104","SSN","7","1","lower","3","0","0","0","0","0","0","0","","0","","","","0","","","0","","","","19270730","0","STL12","CAG","W","regular","y"
"SSN192707300","willh104","SSN","7","1","upper","3","0","0","0","0","0","0","0","","0","","","","0","","","0","","","","19270730","0","STL12","CAG","W","regular","y"
"CAG192809220","willh104","SSN","7","1","value","4","0","1","0","0","0","0","0","","0","0","","","0","","","","","","","19280922","0","CHI09","CAG","L","lcs","y"
"CAG192809220","willh104","SSN","7","1","lower","4","0","1","0","0","0","0","0","","0","0","","","0","","","","","","","19280922","0","CHI09","CAG","L","lcs","y"
"CAG192809220","willh104","SSN","7","1","upper","4","0","1","0","0","0","0","0","","0","0","","","0","","","","","","","19280922","0","CHI09","CAG","L","lcs","y"
"CAG192809230","willh104","SSN","7","1","value","3","0","0","0","0","0","0","0","","0","0","","","0","0","","","","","","19280923","0","CHI09","CAG","L","lcs","y"
"CAG192809230","willh104","SSN","7","1","lower","3","0","0","0","0","0","0","0","","0","0","","","0","0","","","","","","19280923","0","CHI09","CAG","L","lcs","y"
"CAG192809230","willh104","SSN","7","1","upper","3","0","0","0","0","0","0","0","","0","0","","","0","0","","","","","","19280923","0","CHI09","CAG","L","lcs","y"
"SSN192809290","willh104","SSN","8","2","value","1","0","0","0","0","0","","0","","0","0","","","0","","","","","","","19280929","0","STL12","CAG","L","lcs","y"
"SSN192809290","willh104","SSN","8","2","lower","1","0","0","0","0","0","","0","","0","0","","","0","","","","","","","19280929","0","STL12","CAG","L","lcs","y"
"SSN192809290","willh104","SSN","8","2","upper","1","0","0","0","0","0","","0","","0","0","","","0","","","","","","","19280929","0","STL12","CAG","L","lcs","y"
"SSN192809300","willh104","SSN","7","1","value","4","1","2","0","0","0","2","0","","0","0","","","0","","","","","","","19280930","0","STL12","CAG","W","lcs","y"
"SSN192809300","willh104","SSN","7","1","lower","4","1","2","0","0","0","2","0","","0","0","","","0","","","","","","","19280930","0","STL12","CAG","W","lcs","y"
"SSN192809300","willh104","SSN","7","1","upper","4","1","2","0","0","0","2","0","","0","0","","","0","","","","","","","19280930","0","STL12","CAG","W","lcs","y"
"SSN192810020","willh104","SSN","","","value","","","","","","","","","","","","","","","","","","","","","19281002","0","STL12","CAG","L","lcs",""
"SSN192810020","willh104","SSN","","","lower","","","","","","","","","","","","","","","","","","","","","19281002","0","STL12","CAG","L","lcs",""
"SSN192810020","willh104","SSN","","","upper","","","","","","","","","","","","","","","","","","","","","19281002","0","STL12","CAG","L","lcs",""
"SSN192810040","willh104","SSN","","","value","","1","1","","","1","1","","","","","","","","","","","","","","19281004","0","STL12","CAG","W","lcs",""
"SSN192810040","willh104","SSN","","","lower","1","1","1","","","1","1","","","","","","","","","","","","","","19281004","0","STL12","CAG","W","lcs",""
"SSN192810040","willh104","SSN","","","upper","1","","","","","1","-2","","","","","","","","","","","","","","19281004","0","STL12","CAG","W","lcs",""
"SSN192810050","willh104","SSN","7","1","value","3","0","0","0","0","0","","0","","0","1","","","0","","","","","","","19281005","0","STL12","CAG","W","lcs","y"
"SSN192810050","willh104","SSN","7","1","lower","3","0","0","0","0","0","","0","","0","1","","","0","","","","","","","19281005","0","STL12","CAG","W","lcs","y"
"SSN192810050","willh104","SSN","7","1","upper","3","0","0","0","0","0","","0","","0","1","","","0","","","","","","","19281005","0","STL12","CAG","W","lcs","y"
"SSN193008300","willh104","SSN","8","1","value","4","1","1","0","0","0","","0","","0","0","","","0","","","","","","","19300830","0","STL12","HOM","L","championship","y"
"SSN193008300","willh104","SSN","8","1","lower","4","1","1","0","0","0","","0","","0","0","","","0","","","","","","","19300830","0","STL12","HOM","L","championship","y"
"SSN193008300","willh104","SSN","8","1","upper","4","1","1","0","0","0","","0","","0","0","","","0","","","","","","","19300830","0","STL12","HOM","L","championship","y"
"SSN193008310","willh104","SSN","8","1","value","4","0","2","0","0","0","","0","","0","0","","","0","","","","","","","19300831","0","STL12","HOM","W","championship","y"
"SSN193008310","willh104","SSN","8","1","lower","4","0","2","0","0","0","","0","","0","0","","","0","","","","","","","19300831","0","STL12","HOM","W","championship","y"
"SSN193008310","willh104","SSN","8","1","upper","4","0","2","0","0","0","","0","","0","0","","","0","","","","","","","19300831","0","STL12","HOM","W","championship","y"
"SSN193009010","willh104","SSN","8","2","value","1","0","1","0","0","0","","0","","0","0","","","0","","","","","","","19300901","0","STL12","HOM","W","championship","y"
"SSN193009010","willh104","SSN","8","2","lower","1","0","1","0","0","0","","0","","0","0","","","0","","","","","","","19300901","0","STL12","HOM","W","championship","y"
"SSN193009010","willh104","SSN","8","2","upper","1","0","1","0","0","0","","0","","0","0","","","0","","","","","","","19300901","0","STL12","HOM","W","championship","y"
"SSN193009030","willh104","SSN","8","1","value","4","0","1","1","0","0","","1","","0","0","","","0","","","","","","","19300903","0","STL12","HOM","W","championship","y"
"SSN193009030","willh104","SSN","8","1","lower","4","0","1","1","0","0","","1","","0","0","","","0","","","","","","","19300903","0","STL12","HOM","W","championship","y"
"SSN193009030","willh104","SSN","8","1","upper","4","0","1","1","0","0","","1","","0","0","","","0","","","","","","","19300903","0","STL12","HOM","W","championship","y"
"SSN193009130","willh104","SSN","8","1","value","4","0","1","0","0","0","","0","","0","0","","","0","","","","","","","19300913","0","STL12","DT1","W","lcs","y"
"SSN193009130","willh104","SSN","8","1","lower","4","0","1","0","0","0","","0","","0","0","","","0","","","","","","","19300913","0","STL12","DT1","W","lcs","y"
"SSN193009130","willh104","SSN","8","1","upper","4","0","1","0","0","0","","0","","0","0","","","0","","","","","","","19300913","0","STL12","DT1","W","lcs","y"
"SSN193009150","willh104","SSN","8","3","value","0","0","0","0","0","0","","0","","0","0","","","0","","","","","","","19300915","0","STL12","DT1","L","lcs","y"
"SSN193009150","willh104","SSN","8","3","lower","0","0","0","0","0","0","","0","","0","0","","","0","","","","","","","19300915","0","STL12","DT1","L","lcs","y"
"SSN193009150","willh104","SSN","8","3","upper","0","0","0","0","0","0","","0","","0","0","","","0","","","","","","","19300915","0","STL12","DT1","L","lcs","y"
"SSN193009160","willh104","SSN","8","1","value","4","0","0","0","0","0","","0","","0","0","","","0","","","","","","","19300916","0","STL12","DT1","W","lcs","y"
"SSN193009160","willh104","SSN","8","1","lower","4","0","0","0","0","0","","0","","0","0","","","0","","","","","","","19300916","0","STL12","DT1","W","lcs","y"
"SSN193009160","willh104","SSN","8","1","upper","4","0","0","0","0","0","","0","","0","0","","","0","","","","","","","19300916","0","STL12","DT1","W","lcs","y"
"SSN193009170","willh104","SSN","8","1","value","4","1","1","0","0","0","","0","","0","0","","","0","","","","","","","19300917","0","STL12","DT1","L","lcs","y"
"SSN193009170","willh104","SSN","8","1","lower","4","1","1","0","0","0","","0","","0","0","","","0","","","","","","","19300917","0","STL12","DT1","L","lcs","y"
"SSN193009170","willh104","SSN","8","1","upper","4","1","1","0","0","0","","0","","0","0","","","0","","","","","","","19300917","0","STL12","DT1","L","lcs","y"
"DT1193009200","willh104","SSN","8","1","value","4","1","1","1","0","0","","0","","0","0","","","0","","","","","","","19300920","0","DET06","DT1","L","lcs","y"
"DT1193009200","willh104","SSN","8","1","lower","4","1","1","1","0","0","","0","","0","0","","","0","","","","","","","19300920","0","DET06","DT1","L","lcs","y"
"DT1193009200","willh104","SSN","8","1","upper","4","1","1","1","0","0","","0","","0","0","","","0","","","","","","","19300920","0","DET06","DT1","L","lcs","y"
