"gid","id","team","b_lp","b_seq","stattype","b_ab","b_r","b_h","b_d","b_t","b_hr","b_rbi","b_sh","b_sf","b_hbp","b_w","b_iw","b_k","b_sb","b_cs","b_gdp","b_xi","dh","ph","pr","date","number","site","opp","wl","gametype","box"
"NY6194804251","ballp102","NY6","1","1","value","4","0","0","0","0","0","0","0","","0","0","0","","0","","","0","","","","19480425","1","NYC14","PH5","W","exhibition","y"
"NY6194804251","ballp102","NY6","1","1","lower","4","0","0","0","0","0","0","0","","0","","","","0","","","0","","","","19480425","1","NYC14","PH5","W","exhibition","y"
"NY6194804251","ballp102","NY6","1","1","upper","4","0","0","0","0","0","0","0","","0","","","","0","","","0","","","","19480425","1","NYC14","PH5","W","exhibition","y"
"PH5194805010","ballp102","NY6","1","1","value","7","2","3","1","0","0","4","0","","0","0","","","0","","","","","","","19480501","0","CHE01","PH5","W","regular","y"
"PH5194805010","ballp102","NY6","1","1","lower","7","2","3","1","0","0","4","0","","0","","","","0","","","","","","","19480501","0","CHE01","PH5","W","regular","y"
"PH5194805010","ballp102","NY6","1","1","upper","7","2","3","1","0","0","4","0","","0","","","","0","","","","","","","19480501","0","CHE01","PH5","W","regular","y"
"NY6194805021","ballp102","NY6","1","1","value","5","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","19480502","1","NYC16","HOM","W","regular","y"
"NY6194805021","ballp102","NY6","1","1","lower","5","1","1","0","0","0","0","0","","0","","","","0","","","0","","","","19480502","1","NYC16","HOM","W","regular","y"
"NY6194805021","ballp102","NY6","1","1","upper","5","1","1","0","0","0","0","0","","0","","","","0","","","0","","","","19480502","1","NYC16","HOM","W","regular","y"
"BLG194805060","ballp102","NY6","1","1","value","5","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","19480506","0","HRB01","BLG","T","regular","y"
"BLG194805060","ballp102","NY6","1","1","lower","5","0","1","1","0","0","","0","","0","","","","0","","","0","","","","19480506","0","HRB01","BLG","T","regular","y"
"BLG194805060","ballp102","NY6","1","1","upper","5","0","1","1","0","0","","0","","0","","","","0","","","0","","","","19480506","0","HRB01","BLG","T","regular","y"
"NY6194805091","ballp102","NY6","7","1","value","3","1","1","1","0","0","","0","","0","0","","","0","","","","","","","19480509","1","NYC14","PH5","W","regular","y"
"NY6194805091","ballp102","NY6","7","1","lower","3","1","1","1","0","0","","0","","0","","","","0","","","","","","","19480509","1","NYC14","PH5","W","regular","y"
"NY6194805091","ballp102","NY6","7","1","upper","3","1","1","1","0","0","","0","","0","","","","0","","","","","","","19480509","1","NYC14","PH5","W","regular","y"
"NY6194805092","ballp102","NY6","7","1","value","3","0","0","0","0","0","","0","","0","0","","","0","","","","","","","19480509","2","NYC14","PH5","W","regular","y"
"NY6194805092","ballp102","NY6","7","1","lower","3","0","0","0","0","0","","0","","0","","","","0","","","","","","","19480509","2","NYC14","PH5","W","regular","y"
"NY6194805092","ballp102","NY6","7","1","upper","3","0","0","0","0","0","","0","","0","","","","0","","","","","","","19480509","2","NYC14","PH5","W","regular","y"
"NY6194805110","ballp102","NY6","6","1","value","4","1","1","0","0","0","","0","","0","0","","","0","","","","","","","19480511","0","WIL04","NY5","W","regular","y"
"NY6194805110","ballp102","NY6","6","1","lower","4","1","1","","","","","","","","","","","","","","","","","","19480511","0","WIL04","NY5","W","regular","y"
"NY6194805110","ballp102","NY6","6","1","upper","4","1","1","","","","","","","","","","","","","","","","","","19480511","0","WIL04","NY5","W","regular","y"
"BLG194805141","ballp102","NY6","7","1","value","3","0","1","0","0","0","","0","","0","0","","","0","","","","","","","19480514","1","PHI11","BLG","L","regular","y"
"BLG194805141","ballp102","NY6","7","1","lower","","0","1","","","","","","","","","","","","","","","","","","19480514","1","PHI11","BLG","L","regular","y"
"BLG194805141","ballp102","NY6","7","1","upper","","0","1","","","","","","","","","","","","","","","","","","19480514","1","PHI11","BLG","L","regular","y"
"HOM194805190","ballp102","NY6","7","1","value","3","0","0","0","0","0","","0","","0","0","","","0","","","","","","","19480519","0","HRB01","HOM","L","regular","y"
"HOM194805190","ballp102","NY6","7","1","lower","3","0","0","","","","","","","","0","","","","","","","","","","19480519","0","HRB01","HOM","L","regular","y"
"HOM194805190","ballp102","NY6","7","1","upper","3","0","0","","","","","","","","0","","","","","","","","","","19480519","0","HRB01","HOM","L","regular","y"
"NY6194805231","ballp102","NY6","7","1","value","4","0","0","0","0","0","","0","","0","0","","","0","","","","","","","19480523","1","NYC16","BLG","L","regular","y"
"NY6194805231","ballp102","NY6","7","1","lower","4","0","0","0","0","0","","0","","0","","","","0","","","","","","","19480523","1","NYC16","BLG","L","regular","y"
"NY6194805231","ballp102","NY6","7","1","upper","4","0","0","0","0","0","","0","","0","","","","0","","","","","","","19480523","1","NYC16","BLG","L","regular","y"
"NY6194806061","ballp102","NY6","1","3","value","1","0","0","0","0","0","","0","","0","0","","","0","","","","","","","19480606","1","NYC14","HOM","L","regular","y"
"NY6194806061","ballp102","NY6","1","3","lower","1","0","0","0","0","0","","0","","0","","","","0","","","","","","","19480606","1","NYC14","HOM","L","regular","y"
"NY6194806061","ballp102","NY6","1","3","upper","1","0","0","0","0","0","","0","","0","","","","0","","","","","","","19480606","1","NYC14","HOM","L","regular","y"
"BLG194806080","ballp102","NY6","8","3","value","1","0","0","0","0","0","","0","","0","0","","","0","","","","","","","19480608","0","BAL14","BLG","L","regular","y"
"BLG194806080","ballp102","NY6","8","3","lower","1","0","0","0","0","0","","0","","0","","","","0","","","","","","","19480608","0","BAL14","BLG","L","regular","y"
"BLG194806080","ballp102","NY6","8","3","upper","1","0","0","0","0","0","","0","","0","","","","0","","","","","","","19480608","0","BAL14","BLG","L","regular","y"
"PH5194806100","ballp102","NY6","8","2","value","1","0","0","0","0","0","","0","","0","0","","","0","","","","","","","19480610","0","WIL04","PH5","L","regular","y"
"PH5194806100","ballp102","NY6","8","2","lower","1","0","0","","","","","","","","","","","","","","","","","","19480610","0","WIL04","PH5","L","regular","y"
"PH5194806100","ballp102","NY6","8","2","upper","1","0","0","","","","","","","","","","","","","","","","","","19480610","0","WIL04","PH5","L","regular","y"
"NW2194806141","ballp102","NY6","8","1","value","3","1","2","0","0","0","","0","","0","1","","","0","","","","","","","19480614","1","PHI11","NW2","W","regular","y"
"NW2194806141","ballp102","NY6","8","1","lower","","1","2","","","","","","","","","","","","","","","","","","19480614","1","PHI11","NW2","W","regular","y"
"NW2194806141","ballp102","NY6","8","1","upper","","1","2","","","","","","","","","","","","","","","","","","19480614","1","PHI11","NW2","W","regular","y"
"HOM194806271","ballp102","NY6","1","1","value","5","1","2","1","0","0","","0","","0","0","","","0","","","","","","","19480627","1","WAS09","HOM","W","regular","y"
"HOM194806271","ballp102","NY6","1","1","lower","5","1","2","1","0","0","","0","","0","","","","0","","","","","","","19480627","1","WAS09","HOM","W","regular","y"
"HOM194806271","ballp102","NY6","1","1","upper","5","1","2","1","0","0","","0","","0","","","","0","","","","","","","19480627","1","WAS09","HOM","W","regular","y"
"NY6194807040","ballp102","NY6","7","1","value","3","1","1","0","0","0","","1","","0","0","","","0","","","","","","","19480704","0","NYC14","NY5","L","regular","y"
"NY6194807040","ballp102","NY6","7","1","lower","3","1","1","0","0","0","","1","","0","","","","0","","","","","","","19480704","0","NYC14","NY5","L","regular","y"
"NY6194807040","ballp102","NY6","7","1","upper","3","1","1","0","0","0","","1","","0","","","","0","","","","","","","19480704","0","NYC14","NY5","L","regular","y"
"NY6194807051","ballp102","NY6","7","1","value","3","0","1","0","0","0","","0","","0","0","","","0","","","","","","","19480705","1","NYC16","NW2","W","regular","y"
"NY6194807051","ballp102","NY6","7","1","lower","3","0","1","","","","","","","","","","","","","","","","","","19480705","1","NYC16","NW2","W","regular","y"
"NY6194807051","ballp102","NY6","7","1","upper","3","0","1","","","","","","","","","","","","","","","","","","19480705","1","NYC16","NW2","W","regular","y"
"BLG194807160","ballp102","NY6","7","1","value","5","2","2","1","0","0","","0","","0","0","","","0","","","","","","","19480716","0","BAL14","BLG","L","regular","y"
"BLG194807160","ballp102","NY6","7","1","lower","5","2","2","1","0","0","","0","","0","","","","0","","","","","","","19480716","0","BAL14","BLG","L","regular","y"
"BLG194807160","ballp102","NY6","7","1","upper","5","2","2","1","0","0","","0","","0","","","","0","","","","","","","19480716","0","BAL14","BLG","L","regular","y"
"NY6194807181","ballp102","NY6","8","1","value","4","1","2","0","0","0","","0","","0","0","","","0","","","","","","","19480718","1","NYC14","HOM","L","regular","y"
"NY6194807181","ballp102","NY6","8","1","lower","4","1","2","0","0","0","","0","","0","","","","0","","","","","","","19480718","1","NYC14","HOM","L","regular","y"
"NY6194807181","ballp102","NY6","8","1","upper","4","1","2","0","0","0","","0","","0","","","","0","","","","","","","19480718","1","NYC14","HOM","L","regular","y"
"HOM194807190","ballp102","NY6","8","1","value","5","3","3","1","2","0","","0","","0","0","","","1","","","","","","","19480719","0","CHE01","HOM","W","regular","y"
"HOM194807190","ballp102","NY6","8","1","lower","5","2","3","1","1","0","","0","","0","","","","1","","","","","","","19480719","0","CHE01","HOM","W","regular","y"
"HOM194807190","ballp102","NY6","8","1","upper","5","2","3","1","2","0","","0","","0","","","","1","","","","","","","19480719","0","CHE01","HOM","W","regular","y"
"NY6194807250","ballp102","NY6","8","1","value","3","1","3","1","0","0","","1","","0","0","","","0","","","","","","","19480725","0","NYC14","NY5","L","regular","y"
"NY6194807250","ballp102","NY6","8","1","lower","3","1","3","1","","","","1","","","","","","","","","","","","","19480725","0","NYC14","NY5","L","regular","y"
"NY6194807250","ballp102","NY6","8","1","upper","3","1","3","1","","","","1","","","","","","","","","","","","","19480725","0","NYC14","NY5","L","regular","y"
"NY5194807261","ballp102","NY6","8","1","value","4","2","2","0","0","1","","0","","0","0","","","0","","","","","","","19480726","1","PHI11","NY5","L","regular","y"
"NY5194807261","ballp102","NY6","8","1","lower","2","2","2","","","1","","","","","0","","","","","","","","","","19480726","1","PHI11","NY5","L","regular","y"
"NY5194807261","ballp102","NY6","8","1","upper","4","2","2","","","1","","","","","0","","","","","","","","","","19480726","1","PHI11","NY5","L","regular","y"
"BLG194807270","ballp102","NY6","8","1","value","3","0","0","0","0","0","","0","","0","0","","","0","","","","","","","19480727","0","BAL14","BLG","W","regular","y"
"BLG194807270","ballp102","NY6","8","1","lower","3","0","0","","","","","","","","","","","","","","","","","","19480727","0","BAL14","BLG","W","regular","y"
"BLG194807270","ballp102","NY6","8","1","upper","3","0","0","","","","","","","","","","","","","","","","","","19480727","0","BAL14","BLG","W","regular","y"
"NY6194808080","ballp102","NY6","7","1","value","4","0","0","0","0","0","","0","","0","0","","","0","","","","","","","19480808","0","NYC16","PH5","L","regular","y"
"NY6194808080","ballp102","NY6","7","1","lower","4","0","0","","","","","","","","","","","","","","","","","","19480808","0","NYC16","PH5","L","regular","y"
"NY6194808080","ballp102","NY6","7","1","upper","4","0","0","","","","","","","","","","","","","","","","","","19480808","0","NYC16","PH5","L","regular","y"
"PH5194808090","ballp102","NY6","7","1","value","4","0","0","0","0","0","","0","","0","0","","","0","","","","","","","19480809","0","PHI11","PH5","W","regular","y"
"PH5194808090","ballp102","NY6","7","1","lower","","0","0","0","0","0","","0","","0","","","","0","","","","","","","19480809","0","PHI11","PH5","W","regular","y"
"PH5194808090","ballp102","NY6","7","1","upper","","0","0","0","0","0","","0","","0","","","","0","","","","","","","19480809","0","PHI11","PH5","W","regular","y"
"BLG194808100","ballp102","NY6","8","1","value","4","0","1","0","0","0","","0","","0","0","","","0","","","","","","","19480810","0","BAL14","BLG","L","regular","y"
"BLG194808100","ballp102","NY6","8","1","lower","4","0","1","0","0","0","","0","","0","","","","0","","","","","","","19480810","0","BAL14","BLG","L","regular","y"
"BLG194808100","ballp102","NY6","8","1","upper","4","0","1","0","0","0","","0","","0","","","","0","","","","","","","19480810","0","BAL14","BLG","L","regular","y"
"HOM194808120","ballp102","NY6","8","1","value","3","1","1","0","0","0","","0","","0","1","","","0","","","","","","","19480812","0","WAS09","HOM","L","regular","y"
"HOM194808120","ballp102","NY6","8","1","lower","2","1","1","0","0","0","","0","","0","","","","0","","","","","","","19480812","0","WAS09","HOM","L","regular","y"
"HOM194808120","ballp102","NY6","8","1","upper","3","1","1","0","0","0","","1","","0","","","","0","","","","","","","19480812","0","WAS09","HOM","L","regular","y"
"BIR194808140","ballp102","NY6","8","1","value","3","0","0","0","0","0","","0","","0","1","","","0","","","","","","","19480814","0","BIR01","BIR","W","exhibition","y"
"BIR194808140","ballp102","NY6","8","1","lower","3","0","0","","","","","","","","","","","","","","","","","","19480814","0","BIR01","BIR","W","exhibition","y"
"BIR194808140","ballp102","NY6","8","1","upper","3","0","0","","","","","","","","","","","","","","","","","","19480814","0","BIR01","BIR","W","exhibition","y"
"BIR194808150","ballp102","NY6","8","1","value","3","0","0","0","0","0","","0","","0","0","","","0","","","","","","","19480815","0","BIR01","BIR","L","exhibition","y"
