"gid","id","team","b_lp","b_seq","stattype","b_ab","b_r","b_h","b_d","b_t","b_hr","b_rbi","b_sh","b_sf","b_hbp","b_w","b_iw","b_k","b_sb","b_cs","b_gdp","b_xi","dh","ph","pr","date","number","site","opp","wl","gametype","box"
"BIR194004211","mcbrf101","BIR","3","1","value","5","2","2","0","0","1","1","0","","0","0","0","","0","","","0","","","","19400421","1","BIR01","BLG","L","exhibition","y"
"BIR194004211","mcbrf101","BIR","3","1","lower","5","2","2","0","0","1","1","0","","0","","","","0","","","0","","","","19400421","1","BIR01","BLG","L","exhibition","y"
"BIR194004211","mcbrf101","BIR","3","1","upper","5","2","2","0","0","1","1","0","","0","","","","0","","","0","","","","19400421","1","BIR01","BLG","L","exhibition","y"
"BIR194004212","mcbrf101","BIR","3","1","value","2","2","1","0","0","0","","0","","0","1","","","0","","","0","","","","19400421","2","BIR01","BLG","W","exhibition","y"
"BIR194004212","mcbrf101","BIR","3","1","lower","2","2","1","0","0","0","","0","","0","","","","0","","","0","","","","19400421","2","BIR01","BLG","W","exhibition","y"
"BIR194004212","mcbrf101","BIR","3","1","upper","2","2","1","0","0","0","","0","","0","","","","0","","","0","","","","19400421","2","BIR01","BLG","W","exhibition","y"
"BIR194005121","mcbrf101","BIR","6","2","value","2","0","0","0","0","0","0","0","","0","0","0","","0","","","0","","1","","19400512","1","BIR01","KCM","L","regular","y"
"BIR194005121","mcbrf101","BIR","6","2","lower","2","0","0","0","0","0","0","0","","0","","","","0","","","0","","","","19400512","1","BIR01","KCM","L","regular","y"
"BIR194005121","mcbrf101","BIR","6","2","upper","2","0","0","0","0","0","0","0","","0","","","","0","","","0","","","","19400512","1","BIR01","KCM","L","regular","y"
"BIR194005191","mcbrf101","BIR","9","2","value","1","0","0","0","0","0","","0","","0","0","0","","0","","","0","","1","","19400519","1","BIR01","SNO","L","regular","y"
"BIR194005191","mcbrf101","BIR","9","2","lower","1","0","0","0","0","0","","0","","0","","","","0","","","0","","","","19400519","1","BIR01","SNO","L","regular","y"
"BIR194005191","mcbrf101","BIR","9","2","upper","1","0","0","0","0","0","","0","","0","","","","0","","","0","","","","19400519","1","BIR01","SNO","L","regular","y"
"BIR194006021","mcbrf101","BIR","4","1","value","5","0","0","0","0","0","0","0","","0","0","0","","0","","","0","","","","19400602","1","BIR01","MEM","L","regular","y"
"BIR194006021","mcbrf101","BIR","4","1","lower","5","0","0","0","0","0","0","0","","0","","","","0","","","0","","","","19400602","1","BIR01","MEM","L","regular","y"
"BIR194006021","mcbrf101","BIR","4","1","upper","5","0","0","0","0","0","0","0","","0","","","","0","","","0","","","","19400602","1","BIR01","MEM","L","regular","y"
"MEM194006091","mcbrf101","BIR","4","1","value","5","1","2","0","0","0","0","0","","0","0","0","","0","","","0","","","","19400609","1","MEM02","MEM","W","regular","y"
"MEM194006091","mcbrf101","BIR","4","1","lower","4","1","2","0","0","0","0","0","","0","","","","0","","","0","","","","19400609","1","MEM02","MEM","W","regular","y"
"MEM194006091","mcbrf101","BIR","4","1","upper","5","1","2","0","0","0","0","0","","0","","","","0","","","0","","","","19400609","1","MEM02","MEM","W","regular","y"
"MEM194006092","mcbrf101","BIR","4","1","value","3","0","1","0","0","0","0","0","","0","0","0","","0","","","0","","","","19400609","2","MEM02","MEM","L","regular","y"
"MEM194006092","mcbrf101","BIR","4","1","lower","3","0","1","0","0","0","0","0","","0","","","","0","","","0","","","","19400609","2","MEM02","MEM","L","regular","y"
"MEM194006092","mcbrf101","BIR","4","1","upper","3","0","1","0","0","0","0","0","","0","","","","0","","","0","","","","19400609","2","MEM02","MEM","L","regular","y"
"BIR194006231","mcbrf101","BIR","3","1","value","6","2","3","","","","","","","","0","0","","","","","","","","","19400623","1","BIR01","CV9","L","regular","y"
"BIR194006231","mcbrf101","BIR","3","1","lower","6","2","3","","","","","","","","0","0","","","","","","","","","19400623","1","BIR01","CV9","L","regular","y"
"BIR194006231","mcbrf101","BIR","3","1","upper","6","2","3","","","","","","","","0","0","","","","","","","","","19400623","1","BIR01","CV9","L","regular","y"
"BIR194006232","mcbrf101","BIR","3","1","value","3","0","0","0","0","0","","0","","0","0","0","","0","","","0","","","","19400623","2","BIR01","CV9","W","regular","y"
"BIR194006232","mcbrf101","BIR","3","1","lower","3","0","0","0","0","0","","0","","0","0","0","","0","","","0","","","","19400623","2","BIR01","CV9","W","regular","y"
"BIR194006232","mcbrf101","BIR","3","1","upper","3","0","0","0","0","0","","0","","0","0","0","","0","","","0","","","","19400623","2","BIR01","CV9","W","regular","y"
"CV9194006301","mcbrf101","BIR","9","2","value","1","0","0","0","0","0","","0","","0","0","0","","0","","","0","","","","19400630","1","ATL04","CV9","W","regular","y"
"CV9194006301","mcbrf101","BIR","9","2","lower","1","0","0","0","0","0","","0","","0","0","0","","0","","","0","","","","19400630","1","ATL04","CV9","W","regular","y"
"CV9194006301","mcbrf101","BIR","9","2","upper","1","0","0","0","0","0","","0","","0","0","0","","0","","","0","","","","19400630","1","ATL04","CV9","W","regular","y"
"KCM194007040","mcbrf101","BIR","6","2","value","1","0","0","0","0","0","0","0","","0","0","0","","0","","","0","","1","","19400704","0","KAN05","KCM","L","regular","y"
"KCM194007040","mcbrf101","BIR","6","2","lower","1","0","0","0","0","0","0","0","","0","0","0","","0","","","0","","","","19400704","0","KAN05","KCM","L","regular","y"
"KCM194007040","mcbrf101","BIR","6","2","upper","1","0","0","0","0","0","0","0","","0","0","0","","0","","","0","","","","19400704","0","KAN05","KCM","L","regular","y"
"MEM194007142","mcbrf101","BIR","6","2","value","2","0","0","0","0","0","0","0","","0","0","0","","0","","","0","","","","19400714","2","MEM02","MEM","L","regular","y"
"MEM194007142","mcbrf101","BIR","6","2","lower","2","0","0","0","0","0","0","0","","0","0","0","","0","","","0","","","","19400714","2","MEM02","MEM","L","regular","y"
"MEM194007142","mcbrf101","BIR","6","2","upper","2","0","0","0","0","0","0","0","","0","0","0","","0","","","0","","","","19400714","2","MEM02","MEM","L","regular","y"
"BIR194008042","mcbrf101","BIR","1","2","value","1","0","0","","","","","","","","0","0","","","","","","","1","","19400804","2","BIR01","KCM","L","regular","y"
"BIR194008042","mcbrf101","BIR","1","2","lower","1","0","0","","","","","","","","","","","","","","","","","","19400804","2","BIR01","KCM","L","regular","y"
"BIR194008042","mcbrf101","BIR","1","2","upper","1","0","0","","","","","","","","","","","","","","","","","","19400804","2","BIR01","KCM","L","regular","y"
"BIR194008181","mcbrf101","BIR","3","1","value","4","0","1","0","0","0","","0","","0","0","0","","0","","","0","","","","19400818","1","BIR01","CAG","W","exhibition","y"
"BIR194008181","mcbrf101","BIR","3","1","lower","4","0","1","0","0","0","","0","","0","","","","0","","","0","","","","19400818","1","BIR01","CAG","W","exhibition","y"
"BIR194008181","mcbrf101","BIR","3","1","upper","4","0","1","0","0","0","","0","","0","","","","0","","","0","","","","19400818","1","BIR01","CAG","W","exhibition","y"
