"gid","id","team","p_seq","stattype","p_ipouts","p_noout","p_bfp","p_h","p_d","p_t","p_hr","p_r","p_er","p_w","p_iw","p_k","p_hbp","p_wp","p_bk","p_sh","p_sf","wp","lp","save","gs","gf","cg","date","number","site","opp","wl","gametype","box"
"SAS193910010","moodb101","SAS","2","value","7","","18","11","","","1","9","","1","","1","0","0","0","0","","","","","","","","19391001","0","NOL01","NAS","L","allstar","y"
"SAS193910010","moodb101","SAS","2","lower","7","","","11","","","","9","","1","","1","0","0","0","","","","","","","","","19391001","0","NOL01","NAS","L","allstar","y"
"SAS193910010","moodb101","SAS","2","upper","7","","","11","","","","9","","1","","1","0","0","0","","","","","","","","","19391001","0","NOL01","NAS","L","allstar","y"
"BIR194004212","moodb101","BIR","1","value","21","","26","4","0","0","1","2","","1","","","0","0","0","0","","1","","","1","","1","19400421","2","BIR01","BLG","W","exhibition","y"
"BIR194004212","moodb101","BIR","1","lower","21","","24","4","0","0","1","2","","1","","","0","0","0","0","","","","","","","","19400421","2","BIR01","BLG","W","exhibition","y"
"BIR194004212","moodb101","BIR","1","upper","21","","26","4","0","0","1","2","","1","","","0","0","0","0","","","","","","","","19400421","2","BIR01","BLG","W","exhibition","y"
"BIR194005122","moodb101","BIR","1","value","21","","26","5","0","0","0","3","","0","","1","0","0","0","0","","1","","","1","","1","19400512","2","BIR01","KCM","W","regular","y"
"BIR194005122","moodb101","BIR","1","lower","21","","26","5","0","0","0","3","","0","","1","0","0","0","0","","","","","","","","19400512","2","BIR01","KCM","W","regular","y"
"BIR194005122","moodb101","BIR","1","upper","21","","26","5","0","0","0","3","","0","","1","0","0","0","0","","","","","","","","19400512","2","BIR01","KCM","W","regular","y"
"BIR194005130","moodb101","BIR","3","value","","","","","","","","","","","","","","","","","","","","","","1","","19400513","0","BIR01","KCM","W","regular",""
"BIR194005130","moodb101","BIR","3","lower","","","","","","","","","","","","","","","","","","","","","","","","19400513","0","BIR01","KCM","W","regular",""
"BIR194005130","moodb101","BIR","3","upper","","","","","","","","","","","","","","","","","","1","","","","","","19400513","0","BIR01","KCM","W","regular",""
"BIR194005191","moodb101","BIR","1","value","24","","33","4","","0","0","4","3","3","","3","1","0","0","2","","","1","","1","","","19400519","1","BIR01","SNO","L","regular","y"
"BIR194005191","moodb101","BIR","1","lower","24","","","","","0","0","4","","3","","3","1","0","0","","","","","","","","","19400519","1","BIR01","SNO","L","regular","y"
"BIR194005191","moodb101","BIR","1","upper","24","","","","","0","0","4","","3","","3","1","0","0","","","","","","","","","19400519","1","BIR01","SNO","L","regular","y"
"CAG194005301","moodb101","BIR","1","value","24","","","8","","","","2","","","","","","","","","","","1","","1","","1","19400530","1","CHI09","CAG","L","regular",""
"CAG194005301","moodb101","BIR","1","lower","24","","","8","","","","2","","","","","","","","","","","","","","","","19400530","1","CHI09","CAG","L","regular",""
"CAG194005301","moodb101","BIR","1","upper","24","","","8","","","","2","","","","","","","","","","","","","","","","19400530","1","CHI09","CAG","L","regular",""
"BIR194006022","moodb101","BIR","1","value","10","","15","6","","","0","4","","0","","2","0","0","0","","","","1","","1","","","19400602","2","BIR01","MEM","L","regular","y"
"BIR194006022","moodb101","BIR","1","lower","9","","","","","","0","1","","0","","2","0","0","0","","","","","","","","","19400602","2","BIR01","MEM","L","regular","y"
"BIR194006022","moodb101","BIR","1","upper","11","","","","","","0","6","","0","","2","0","0","0","","","","","","","","","19400602","2","BIR01","MEM","L","regular","y"
"MEM194006091","moodb101","BIR","2","value","8","","13","2","0","","0","3","","2","","1","0","0","0","0","","1","","","","","","19400609","1","MEM02","MEM","W","regular","y"
"MEM194006091","moodb101","BIR","2","lower","7","","","2","0","","0","3","","2","","1","0","0","0","","","","","","","","","19400609","1","MEM02","MEM","W","regular","y"
"MEM194006091","moodb101","BIR","2","upper","7","","","2","0","","0","3","","2","","1","0","0","0","","","","","","","","","19400609","1","MEM02","MEM","W","regular","y"
"MEM194006100","moodb101","BIR","1","value","24","","38","14","","0","0","5","","1","","5","0","0","0","1","","1","","","1","","","19400610","0","MEM02","MEM","W","regular","y"
"MEM194006100","moodb101","BIR","1","lower","24","","","14","","0","0","5","","1","","5","0","0","0","","","","","","","","","19400610","0","MEM02","MEM","W","regular","y"
"MEM194006100","moodb101","BIR","1","upper","24","","","14","","0","0","5","","1","","5","0","0","0","","","","","","","","","19400610","0","MEM02","MEM","W","regular","y"
"BIR194006231","moodb101","BIR","5","value","3","","4","1","","","","1","","0","","","","","","","","","","","","1","","19400623","1","BIR01","CV9","L","regular","y"
"BIR194006231","moodb101","BIR","5","lower","3","","4","1","","","","1","","0","","","","","","","","","","","","","","19400623","1","BIR01","CV9","L","regular","y"
"BIR194006231","moodb101","BIR","5","upper","3","","4","1","","","","1","","0","","","","","","","","","","","","","","19400623","1","BIR01","CV9","L","regular","y"
"BIR194006250","moodb101","BIR","1","value","","","","","","","","","","","","","","","","","","","","","1","","","19400625","0","ANN01","CV9","W","regular",""
"BIR194006250","moodb101","BIR","1","lower","","","","","","","","","","","","","","","","","","","","","","","","19400625","0","ANN01","CV9","W","regular",""
"BIR194006250","moodb101","BIR","1","upper","","","","","","","","","","","","","","","","","","1","","","","","","19400625","0","ANN01","CV9","W","regular",""
"CV9194006302","moodb101","BIR","1","value","9","","18","6","1","0","0","5","","2","","","0","0","0","","","","1","","1","","","19400630","2","ATL04","CV9","L","regular","y"
"CV9194006302","moodb101","BIR","1","lower","9","","18","6","1","0","0","5","","2","","","0","0","0","","","","","","","","","19400630","2","ATL04","CV9","L","regular","y"
"CV9194006302","moodb101","BIR","1","upper","9","","18","6","1","0","0","5","","2","","","0","0","0","","","","","","","","","19400630","2","ATL04","CV9","L","regular","y"
"KCM194007040","moodb101","BIR","1","value","10","","17","6","3","","0","2","2","1","","3","0","0","0","","","","1","","1","","","19400704","0","KAN05","KCM","L","regular","y"
"KCM194007040","moodb101","BIR","1","lower","10","","17","6","3","","0","2","2","1","","3","0","0","0","","","","","","","","","19400704","0","KAN05","KCM","L","regular","y"
"KCM194007040","moodb101","BIR","1","upper","10","","17","6","3","","0","2","2","1","","3","0","0","0","","","","","","","","","19400704","0","KAN05","KCM","L","regular","y"
"MEM194007160","moodb101","BIR","1","value","27","","","6","","","","3","","","","","","","","","","1","","","1","","1","19400716","0","LRK02","MEM","W","regular",""
"MEM194007160","moodb101","BIR","1","lower","27","","","6","","","","3","","","","","","","","","","","","","","","","19400716","0","LRK02","MEM","W","regular",""
"MEM194007160","moodb101","BIR","1","upper","27","","","6","","","","3","","","","","","","","","","","","","","","","19400716","0","LRK02","MEM","W","regular",""
"CAG194007211","moodb101","BIR","1","value","22","","34","9","0","0","0","2","2","3","","1","0","0","0","2","","","","","1","","","19400721","1","CHI09","CAG","L","regular","y"
"CAG194007211","moodb101","BIR","1","lower","","","","","0","0","0","","","2","","1","0","0","0","","","","","","","","","19400721","1","CHI09","CAG","L","regular","y"
"CAG194007211","moodb101","BIR","1","upper","","","","","0","0","0","","","3","","1","0","0","0","","","","","","","","","19400721","1","CHI09","CAG","L","regular","y"
"BIR194007282","moodb101","BIR","1","value","","","","","","","1","","","","","","","","","","","","","","1","","","19400728","2","BIR01","MEM","L","regular",""
"BIR194007282","moodb101","BIR","1","lower","","","","","","","1","","","","","","","","","","","","","","","","","19400728","2","BIR01","MEM","L","regular",""
"BIR194007282","moodb101","BIR","1","upper","","","","","","","1","","","","","","","","","","","","1","","","","","19400728","2","BIR01","MEM","L","regular",""
"BIR194008041","moodb101","BIR","2","value","2","","6","4","","","","2","","0","","","","","","","","","","","","","","19400804","1","BIR01","KCM","W","regular","y"
"BIR194008041","moodb101","BIR","2","lower","2","","","","","","","","","","","","","","","","","","","","","","","19400804","1","BIR01","KCM","W","regular","y"
"BIR194008041","moodb101","BIR","2","upper","2","","","","","","","","","","","","","","","","","","","","","","","19400804","1","BIR01","KCM","W","regular","y"
"BIR194008042","moodb101","BIR","2","value","5","","8","3","","","","1","","0","","","","","","","","","","","","1","","19400804","2","BIR01","KCM","L","regular","y"
"BIR194008042","moodb101","BIR","2","lower","5","","","","","","","","","","","","","","","","","","","","","","","19400804","2","BIR01","KCM","L","regular","y"
"BIR194008042","moodb101","BIR","2","upper","5","","","","","","","","","","","","","","","","","","","","","","","19400804","2","BIR01","KCM","L","regular","y"
