"gid","team","inn1","inn2","inn3","inn4","inn5","inn6","inn7","inn8","inn9","inn10","inn11","inn12","inn13","inn14","inn15","inn16","inn17","inn18","inn19","inn20","inn21","inn22","inn23","inn24","inn25","inn26","inn27","inn28","lob","stattype","b_ab","b_r","b_h","b_d","b_t","b_hr","b_rbi","b_sh","b_sf","b_hbp","b_w","b_iw","b_k","b_sb","b_cs","b_gdp","b_xi","p_ipouts","p_noout","p_bfp","p_h","p_d","p_t","p_hr","p_r","p_er","p_w","p_iw","p_k","p_hbp","p_wp","p_bk","p_sh","p_sf","d_po","d_a","d_e","d_dp","d_tp","d_pb","start_l1","start_l2","start_l3","start_l4","start_l5","start_l6","start_l7","start_l8","start_l9","start_f1","start_f2","start_f3","start_f4","start_f5","start_f6","start_f7","start_f8","start_f9","start_f10","date","number","site","opp","wl","gametype","box","season"
"NY5194505060","NY5","3","0","0","0","0","0","0","0","0","","","","","","","","","","","","","","","","","","","","","value","","3","6","","","","","","","","","","","","","","","27","","","14","","","2","13","","","","","","","","","","27","","5","","0","","","","","","","","","","","stann101","kellw103","","","","","","","","","19450506","0","NYC16","HOM","L","regular","","1945"
"NY5194505060","NY5","3","0","0","0","0","0","0","0","0","","","","","","","","","","","","","","","","","","","","","lower","","3","6","","","","","","","","","","","","","","","27","","","14","","","2","13","","","","","","","","","","27","","5","","0","","","","","","","","","","","stann101","kellw103","","","","","","","","","19450506","0","NYC16","HOM","L","regular","","1945"
"NY5194505060","NY5","3","0","0","0","0","0","0","0","0","","","","","","","","","","","","","","","","","","","","","upper","","3","6","","","","","","","","","","","","","","","27","","","14","","","2","13","","","","","","","","","","27","","5","","0","","","","","","","","","","","stann101","kellw103","","","","","","","","","19450506","0","NYC16","HOM","L","regular","","1945"
"HOM194505120","NY5","4","0","1","0","0","0","0","0","0","","","","","","","","","","","","","","","","","","","","6","value","38","5","11","3","1","0","","0","","0","","","","0","","","0","27","","39","12","1","0","1","4","","","","3","0","0","0","0","","27","11","1","0","0","0","mclaf102","barkm101","holmp101","chrit101","geraa101","adame101","hardw101","kellw103","mackg102","mackg102","kellw103","chrit101","holmp101","barkm101","hardw101","geraa101","mclaf102","adame101","","19450512","0","PIT06","HOM","W","regular","y","1945"
"HOM194505120","NY5","4","0","1","0","0","0","0","0","0","","","","","","","","","","","","","","","","","","","","6","lower","","5","11","3","1","0","","0","","0","","","","0","","","0","27","","","12","1","0","1","4","","","","3","0","0","0","0","","27","11","1","0","0","0","mclaf102","barkm101","holmp101","chrit101","geraa101","adame101","hardw101","kellw103","mackg102","mackg102","kellw103","chrit101","holmp101","barkm101","hardw101","geraa101","mclaf102","adame101","","19450512","0","PIT06","HOM","W","regular","y","1945"
"HOM194505120","NY5","4","0","1","0","0","0","0","0","0","","","","","","","","","","","","","","","","","","","","6","upper","","5","11","3","1","0","","0","","0","","","","0","","","0","27","","","12","1","0","1","4","","","","3","0","0","0","0","","27","11","1","0","0","0","mclaf102","barkm101","holmp101","chrit101","geraa101","adame101","hardw101","kellw103","mackg102","mackg102","kellw103","chrit101","holmp101","barkm101","hardw101","geraa101","mclaf102","adame101","","19450512","0","PIT06","HOM","W","regular","y","1945"
"HOM194505131","NY5","0","0","0","0","0","0","2","0","0","","","","","","","","","","","","","","","","","","","","4","value","30","2","7","2","","","2","1","","","2","","","","","","","24","","35","9","3","","","4","3","3","","2","","1","","","","24","11","1","1","0","1","mclaf102","hardw101","barkm101","chrit101","holmp101","mcquj102","baker101","kellw103","stann101","stann101","kellw103","chrit101","hardw101","barkm101","holmp101","mcquj102","mclaf102","baker101","","19450513","1","WAS09","HOM","L","regular","y","1945"
"HOM194505131","NY5","0","0","0","0","0","0","2","0","0","","","","","","","","","","","","","","","","","","","","4","lower","30","2","7","2","","","2","","","","","","","","","","","24","","30","9","3","","","4","3","3","","2","","1","","","","24","11","1","1","0","1","mclaf102","hardw101","barkm101","chrit101","holmp101","mcquj102","baker101","kellw103","stann101","stann101","kellw103","chrit101","hardw101","barkm101","holmp101","mcquj102","mclaf102","baker101","","19450513","1","WAS09","HOM","L","regular","y","1945"
"HOM194505131","NY5","0","0","0","0","0","0","2","0","0","","","","","","","","","","","","","","","","","","","","4","upper","30","2","7","2","","","2","","","","","","","","","","","24","","35","9","3","","","4","3","3","","2","","1","","","","24","11","1","1","0","1","mclaf102","hardw101","barkm101","chrit101","holmp101","mcquj102","baker101","kellw103","stann101","stann101","kellw103","chrit101","hardw101","barkm101","holmp101","mcquj102","mclaf102","baker101","","19450513","1","WAS09","HOM","L","regular","y","1945"
"HOM194505132","NY5","1","0","0","0","0","0","1","","","","","","","","","","","","","","","","","","","","","","","value","","1","6","","","","1","","1","","","","","","","","","18","","","7","","","","2","","","","","","","","","","18","","1","","0","","mclaf102","","","","","","","","","poolc101","kellw103","","","","","","mclaf102","","","19450513","2","WAS09","HOM","L","regular","","1945"
