"gid","team","inn1","inn2","inn3","inn4","inn5","inn6","inn7","inn8","inn9","inn10","inn11","inn12","inn13","inn14","inn15","inn16","inn17","inn18","inn19","inn20","inn21","inn22","inn23","inn24","inn25","inn26","inn27","inn28","lob","stattype","b_ab","b_r","b_h","b_d","b_t","b_hr","b_rbi","b_sh","b_sf","b_hbp","b_w","b_iw","b_k","b_sb","b_cs","b_gdp","b_xi","p_ipouts","p_noout","p_bfp","p_h","p_d","p_t","p_hr","p_r","p_er","p_w","p_iw","p_k","p_hbp","p_wp","p_bk","p_sh","p_sf","d_po","d_a","d_e","d_dp","d_tp","d_pb","start_l1","start_l2","start_l3","start_l4","start_l5","start_l6","start_l7","start_l8","start_l9","start_f1","start_f2","start_f3","start_f4","start_f5","start_f6","start_f7","start_f8","start_f9","start_f10","date","number","site","opp","wl","gametype","box","season"
"PH5194305150","PH5","0","0","0","0","0","2","0","0","0","0","0","","","","","","","","","","","","","","","","","","7","value","38","2","8","2","1","0","2","0","","0","4","","","0","","","0","33","","43","5","1","0","0","4","2","5","","3","1","0","0","1","","33","10","3","1","0","1","currg102","parnr102","bensg101","speah101","westj102","fordj101","cashb101","duckm101","browb107","browb107","cashb101","westj102","fordj101","speah101","duckm101","parnr102","bensg101","currg102","","19430515","0","PHI17","NW2","L","regular","y","1943"
"PH5194305150","PH5","0","0","0","0","0","2","0","0","0","0","0","","","","","","","","","","","","","","","","","","7","lower","38","2","8","2","1","0","2","0","","0","","","","0","","","0","33","","32","5","1","0","0","4","2","5","","3","1","0","0","1","","33","10","3","1","0","1","currg102","parnr102","bensg101","speah101","westj102","fordj101","cashb101","duckm101","browb107","browb107","cashb101","westj102","fordj101","speah101","duckm101","parnr102","bensg101","currg102","","19430515","0","PHI17","NW2","L","regular","y","1943"
"PH5194305150","PH5","0","0","0","0","0","2","0","0","0","0","0","","","","","","","","","","","","","","","","","","7","upper","38","2","8","2","1","0","2","0","","0","","","","0","","","0","33","","43","5","1","0","0","4","2","5","","3","1","0","0","1","","33","10","3","1","0","1","currg102","parnr102","bensg101","speah101","westj102","fordj101","cashb101","duckm101","browb107","browb107","cashb101","westj102","fordj101","speah101","duckm101","parnr102","bensg101","currg102","","19430515","0","PHI17","NW2","L","regular","y","1943"
"NW2194305160","PH5","1","0","0","0","0","0","0","0","0","","","","","","","","","","","","","","","","","","","","","value","","1","1","","1","","","","","","","","","","","","","24","","","13","1","","","9","","2","","","","","","","1","24","","4","","0","","","","","","","","","","","keyer101","","","","","","","","","","19430516","0","NWK04","NW2","L","regular","","1943"
"NW2194305160","PH5","1","0","0","0","0","0","0","0","0","","","","","","","","","","","","","","","","","","","","","lower","","1","1","","1","","","","","","","","","","","","","24","","","13","1","","","9","","2","","","","","","","1","24","","4","","0","","","","","","","","","","","keyer101","","","","","","","","","","19430516","0","NWK04","NW2","L","regular","","1943"
"NW2194305160","PH5","1","0","0","0","0","0","0","0","0","","","","","","","","","","","","","","","","","","","","","upper","","1","1","","1","","","","","","","","","","","","","24","","","13","1","","","9","","2","","","","","","","1","24","","4","","0","","","","","","","","","","","keyer101","","","","","","","","","","19430516","0","NWK04","NW2","L","regular","","1943"
"PH5194305220","PH5","0","0","0","0","0","0","1","0","0","","","","","","","","","","","","","","","","","","","","6","value","31","1","4","1","0","0","1","0","","0","3","","","1","","","0","27","","38","8","0","1","1","7","","3","","3","0","0","0","1","","27","11","5","1","0","0","duckm101","currg102","parnr102","speah101","fordj101","westj102","bensg101","cashb101","mathv101","mathv101","cashb101","westj102","fordj101","speah101","duckm101","parnr102","bensg101","currg102","","19430522","0","PHI17","HOM","L","regular","y","1943"
"PH5194305220","PH5","0","0","0","0","0","0","1","0","0","","","","","","","","","","","","","","","","","","","","6","lower","29","1","4","1","0","0","1","0","","0","","","","1","","","0","27","","34","8","0","1","1","7","","3","","3","0","0","0","1","","27","11","5","1","0","0","duckm101","currg102","parnr102","speah101","fordj101","westj102","bensg101","cashb101","mathv101","mathv101","cashb101","westj102","fordj101","speah101","duckm101","parnr102","bensg101","currg102","","19430522","0","PHI17","HOM","L","regular","y","1943"
"PH5194305220","PH5","0","0","0","0","0","0","1","0","0","","","","","","","","","","","","","","","","","","","","6","upper","31","1","4","1","0","0","1","0","","0","","","","1","","","0","27","","38","8","0","1","1","7","","3","","3","0","0","0","1","","27","11","5","1","0","0","duckm101","currg102","parnr102","speah101","fordj101","westj102","bensg101","cashb101","mathv101","mathv101","cashb101","westj102","fordj101","speah101","duckm101","parnr102","bensg101","currg102","","19430522","0","PHI17","HOM","L","regular","y","1943"
"HOM194305231","PH5","0","0","0","0","0","1","0","2","0","","","","","","","","","","","","","","","","","","","","7","value","34","3","6","0","0","0","1","1","","0","2","","","0","","","0","24","","41","11","4","0","0","9","","4","","1","0","1","0","2","","24","11","3","0","0","1","currg102","parnr102","fordj101","speah101","bensg101","westj102","cashb101","fagag101","browb107","browb107","cashb101","westj102","fordj101","speah101","fagag101","parnr102","bensg101","currg102","","19430523","1","WAS09","HOM","L","regular","y","1943"
